Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
681,-0.534896,-0.877315,-0.601725,-0.991817,-0.034099,-0.019566,-25.532255,-1.268783,-0.593599
682,-0.525693,-0.865346,-0.601725,-0.964511,-0.032492,-0.050085,-25.343307,0.682375,-1.223024
683,-0.523393,-0.855771,-0.596492,-0.948449,-0.024461,-0.031613,-23.89566,0.178865,-1.223024
684,-0.523393,-0.862953,-0.583411,-0.954071,-0.040523,-0.019566,-21.818588,0.115982,-1.726534
685,-0.521092,-0.850984,-0.599108,-0.976557,-0.030083,-0.048479,-19.426653,0.871322,-1.726534
686,-0.534896,-0.860559,-0.583411,-0.99021,-0.019644,-0.059721,-24.776915,-0.387677,-1.097109
687,-0.534896,-0.860559,-0.583411,-0.983786,-0.051767,-0.042053,-32.267132,-0.891188,-1.600768
688,-0.527994,-0.850984,-0.586027,-0.982984,-0.019644,-0.01796,-29.623518,0.367662,-1.600768
689,-0.527994,-0.850984,-0.601725,-0.974953,-0.004384,-0.03081,-29.623518,3.137192,-0.908311
690,-0.518791,-0.84859,-0.596492,-0.953269,-0.019644,-0.059721,-31.071167,0.745407,-1.034226
691,-0.525693,-0.831834,-0.580795,-0.979771,-0.002777,-0.029204,-34.344353,0.241748,-1.097109
692,-0.523393,-0.831834,-0.609573,-0.959693,-0.010808,-0.038037,-33.840694,1.815459,-1.348939
693,-0.523393,-0.831834,-0.609573,-0.980573,-0.019644,-0.030006,-35.351376,-1.2059,-1.600768
694,-0.521092,-0.839015,-0.622654,-0.97174,-0.036508,-0.026795,-37.743309,2.06714,-1.726534
695,-0.518791,-0.824652,-0.620038,-0.99021,-0.041327,0.010149,-36.232628,0.115982,-0.971194
696,-0.521092,-0.822258,-0.614806,-0.944434,-0.023659,-0.084618,-32.833675,3.57782,-1.285907
697,-0.51419,-0.807896,-0.638351,-1.003061,-0.034099,-0.057312,-31.952421,-1.583496,-1.600768
698,-0.516491,-0.815077,-0.612189,-0.966118,-0.046145,0.005331,-37.869076,3.514937,-0.971194
699,-0.516491,-0.812684,-0.620038,-0.96692,-0.011613,-0.042053,-36.736141,2.318969,-2.167162
700,-0.516491,-0.812684,-0.620038,-0.96692,-0.047752,-0.022779,-38.750328,-0.072965,-1.726534
701,-0.507288,-0.812684,-0.633119,-0.984588,-0.034901,-0.042053,-40.953316,-0.009933,-1.789566
702,-0.509589,-0.81029,-0.617422,-0.945238,-0.035705,-0.009126,-40.386925,-0.765273,-1.915481
703,-0.525693,-0.798321,-0.640967,-0.986195,-0.018839,-0.039644,-40.575722,1.123002,-1.663651
704,-0.521092,-0.795927,-0.638351,-0.980573,-0.025266,-0.00752,-43.156456,-1.520613,-2.355959
705,-0.516491,-0.776777,-0.62527,-0.999848,-0.011613,-0.013944,-45.359444,3.829649,-1.978364
706,-0.516491,-0.776777,-0.62527,-0.954071,-0.012415,-0.017157,-45.359444,1.248917,-1.789566
707,-0.518791,-0.786352,-0.630503,-0.938009,-0.018839,-0.030006,-41.834572,-1.142868,-0.845429
708,-0.521092,-0.786352,-0.62527,-0.992619,-0.018037,-0.017157,-35.099545,2.130172,-1.789566
709,-0.523393,-0.776777,-0.622654,-0.958889,-0.017235,-0.042053,-34.470119,-1.142868,-1.789566
710,-0.511889,-0.779171,-0.614806,-0.991015,-0.050161,-0.025991,-34.470119,0.556609,-1.411822
711,-0.518791,-0.769596,-0.640967,-0.999848,-0.023659,-0.040448,-35.28849,1.374832,-2.104279
712,-0.516491,-0.764808,-0.667129,-0.99021,-0.015628,-0.019566,-31.134199,0.493577,-1.160141
713,-0.516491,-0.764808,-0.667129,-0.980573,-0.024461,-0.038841,-29.056978,1.186034,-2.104279
714,-0.502687,-0.764808,-0.640967,-0.954873,-0.041327,-0.034022,-30.315975,-0.639358,-2.104279
715,-0.509589,-0.776777,-0.677594,-0.952465,-0.038917,-0.054903,-32.770645,0.556609,-1.852449
716,-0.502687,-0.769596,-0.672362,-0.987801,-0.039721,-0.019566,-36.106712,1.186034,-2.104279
717,-0.507288,-0.764808,-0.68021,-0.97174,-0.053374,-0.030006,-37.365566,0.178865,-2.859619
718,-0.516491,-0.760021,-0.703756,-0.980573,-0.04213,-0.022779,-37.113735,-0.765273,-2.355959
719,-0.516491,-0.760021,-0.703756,-0.965315,-0.043736,-0.026795,-35.28849,1.3118,-1.915481
720,-0.511889,-0.755233,-0.674978,-0.964511,-0.037312,-0.026795,-34.847862,-0.135848,-1.852449
721,-0.518791,-0.752839,-0.685443,-0.94604,-0.027674,-0.019566,-35.729118,0.80829,-2.230194
722,-0.507288,-0.755233,-0.695907,-0.999045,-0.024461,-0.015551,-39.820381,0.304779,-2.041247
723,-0.511889,-0.745658,-0.688059,-0.978164,-0.036508,-0.035628,-40.890434,1.123002,-1.600768
724,-0.509589,-0.745658,-0.693291,-0.976557,-0.034901,-0.036432,-44.604103,-1.520613,-2.104279
725,-0.509589,-0.745658,-0.693291,-0.985393,-0.043736,-0.009929,-46.240547,0.934205,-1.915481
726,-0.502687,-0.736083,-0.685443,-0.985393,-0.026068,-0.060525,-44.352272,-0.135848,-1.537737
727,-0.523393,-0.731295,-0.688059,-0.979771,-0.043736,-0.029204,-43.974678,0.304779,-1.915481
728,-0.509589,-0.731295,-0.698524,-0.986999,-0.014021,-0.001095,-38.813213,1.689544,-1.852449
729,-0.509589,-0.716933,-0.693291,-0.981377,-0.012415,-0.013142,-34.721951,-0.009933,-1.537737
730,-0.51419,-0.709751,-0.690675,-0.986195,-0.066223,0.010951,-34.281322,0.241748,-1.789566
731,-0.51419,-0.709751,-0.672362,-0.964511,-0.029281,-0.049281,-34.092525,0.871322,-1.726534
732,-0.51419,-0.709751,-0.672362,-0.950858,-0.036508,-0.039644,-33.777813,-0.387677,-1.285907
733,-0.518791,-0.712145,-0.690675,-0.95648,-0.002777,-0.047675,-27.357498,0.619492,-0.782397
734,-0.518791,-0.709751,-0.695907,-0.978968,-0.023659,-0.035628,-26.979902,0.05295,-1.789566
735,-0.502687,-0.697783,-0.70114,-0.973346,-0.04213,-0.042857,-24.713882,1.248917,-1.223024
736,-0.51419,-0.700176,-0.706372,-0.985393,-0.029281,-0.031613,-25.721052,-0.324646,-1.160141
737,-0.507288,-0.709751,-0.706372,-0.973346,-0.023659,-0.025991,-23.518064,0.241748,-1.474854
738,-0.507288,-0.709751,-0.706372,-0.977362,-0.038917,-0.038841,-22.888639,-0.639358,-1.663651
739,-0.511889,-0.704964,-0.682826,-0.986195,-0.023659,-0.034826,-22.573927,0.682375,-1.474854
740,-0.507288,-0.70257,-0.664513,-0.970937,-0.029281,-0.040448,-23.518064,-0.954071,-1.600768
741,-0.504988,-0.697783,-0.682826,-0.986999,-0.035705,-0.018764,-24.084457,0.430694,-1.034226
742,-0.509589,-0.692995,-0.698524,-0.979771,-0.018037,-0.030006,-25.658169,0.556609,-1.789566
743,-0.502687,-0.68342,-0.70114,-0.953269,-0.032492,-0.042857,-29.056978,-0.70239,-1.097109
744,-0.511889,-0.685814,-0.698524,-0.977362,-0.018839,-0.050888,-29.120007,0.871322,-1.348939
745,-0.511889,-0.685814,-0.698524,-0.973346,-0.022855,-0.009126,-29.182888,-0.324646,-1.600768
746,-0.509589,-0.681026,-0.716837,-0.932387,-0.044539,-0.027597,-30.88237,-0.198731,-1.600768
747,-0.521092,-0.671451,-0.727302,-0.975755,-0.039721,-0.030006,-29.056978,-0.198731,-2.796587
748,-0.502687,-0.669057,-0.706372,-0.962102,-0.022052,-0.030006,-30.252943,0.115982,-1.789566
749,-0.504988,-0.673845,-0.706372,-0.991817,-0.014824,0.002118,-33.777813,1.186034,-1.789566
750,-0.509589,-0.66427,-0.722069,-0.987801,-0.041327,-0.008322,-32.70776,0.241748,-1.915481
751,-0.509589,-0.66427,-0.722069,-0.99021,-0.034901,-0.004307,-32.770645,-0.828156,-1.663651
752,-0.511889,-0.669057,-0.714221,-0.984588,-0.044539,-0.021173,-34.218437,-0.70239,-1.915481
753,-0.51419,-0.659482,-0.708988,-0.983786,-0.024461,-0.045266,-36.358543,-0.324646,-1.600768
754,-0.502687,-0.661876,-0.714221,-0.997439,-0.010808,-0.049281,-38.750328,-0.009933,-1.852449
755,-0.507288,-0.654695,-0.711605,-0.941221,-0.034901,-0.032417,-40.638603,-0.198731,-1.600768
756,-0.51419,-0.654695,-0.719453,-0.987801,-0.011613,-0.008322,-41.645775,0.997087,-1.978364
757,-0.51419,-0.654695,-0.719453,-0.977362,-0.057389,-0.012338,-39.065041,-2.590665,-2.859619
758,-0.502687,-0.654695,-0.742999,-1.008683,-0.069436,-0.064541,-38.058022,-0.576475,-2.607789
759,-0.509589,-0.647514,-0.732534,-0.942025,-0.038114,-0.029204,-38.750328,-0.639358,-1.852449
760,-0.504988,-0.652301,-0.753464,-0.958889,-0.04213,-0.008322,-40.072212,-2.087155,-3.677841
761,-0.504988,-0.630757,-0.708988,-0.981377,0.020513,-0.069358,-39.631584,5.025467,-1.789566
762,-0.509589,-0.630757,-0.722069,-1.010288,-0.04213,-0.011535,-36.862053,-7.185439,-1.034226
763,-0.502687,-0.621182,-0.711605,-0.991817,-0.061405,0.010149,-34.344353,4.899702,-1.726534
764,-0.502687,-0.621182,-0.711605,-0.97174,-0.061405,-0.031613,-33.4631,-1.017102,-1.537737
765,-0.509589,-0.614001,-0.719453,-0.94604,-0.002777,-0.020369,-32.393047,0.430694,-1.097109
766,-0.498086,-0.618788,-0.719453,-0.953269,-0.026068,-0.029204,-36.295513,0.367662,-1.348939
767,-0.491184,-0.602032,-0.703756,-0.986999,-0.023659,-0.034826,-38.435616,-0.639358,-1.852449
768,-0.498086,-0.609213,-0.729918,-0.982984,-0.034901,-0.016353,-35.917915,0.241748,-1.600768
769,-0.500386,-0.597244,-0.724686,-0.968526,-0.014021,-0.01796,-36.924938,0.430694,-2.167162
770,-0.500386,-0.597244,-0.724686,-0.958889,-0.040523,-0.078996,-38.498501,0.430694,-1.411822
771,-0.495785,-0.587669,-0.732534,-0.962102,-0.034099,-0.002702,-38.561531,0.682375,-1.160141
772,-0.495785,-0.587669,-0.729918,-0.968526,-0.024461,-0.021173,-36.48431,1.123002,-2.230194
773,-0.493484,-0.580488,-0.719453,-0.964511,-0.038917,-0.022779,-32.70776,0.178865,-1.348939
774,-0.507288,-0.575701,-0.745615,-0.975755,-0.038114,-0.020369,-30.001261,-0.009933,-1.537737
775,-0.500386,-0.585276,-0.745615,-0.958889,-0.032492,-0.058116,-29.812315,-0.009933,-1.411822
776,-0.500386,-0.585276,-0.745615,-0.960495,-0.034099,-0.018764,-28.994091,-0.387677,-2.104279
777,-0.500386,-0.566125,-0.706372,-0.968526,-0.02125,-0.046872,-32.14122,1.752427,-1.978364
778,-0.493484,-0.568519,-0.737767,-0.963709,-0.015628,-0.044463,-36.48431,-0.261763,-1.852449
779,-0.498086,-0.561338,-0.714221,-0.9613,-0.036508,-0.010733,-38.435616,0.682375,-2.104279
780,-0.493484,-0.561338,-0.748231,-0.965315,-0.044539,0.017377,-39.127926,0.745407,-1.223024
781,-0.507288,-0.561338,-0.740383,-0.974149,-0.018037,-0.028401,-38.183788,1.689544,-1.726534
782,-0.495785,-0.554157,-0.750848,-0.974149,-0.051767,-0.002702,-38.624416,-0.576475,-1.663651
783,-0.495785,-0.554157,-0.750848,-0.998241,-0.030886,-0.032417,-39.002159,2.06714,-1.915481
784,-0.500386,-0.542188,-0.758696,-0.998241,-0.01643,-0.016353,-38.939129,0.682375,-2.041247
785,-0.502687,-0.5374,-0.722069,-0.962904,-0.022855,-0.025991,-37.428596,1.752427,-1.160141
786,-0.491184,-0.535006,-0.737767,-0.957284,-0.002777,-0.058919,-37.365566,0.934205,-1.160141
787,-0.500386,-0.530219,-0.724686,-0.981377,-0.014824,-0.022779,-39.568554,0.493577,-1.852449
788,-0.495785,-0.532613,-0.742999,-0.974953,-0.023659,-0.032417,-40.701637,0.493577,-0.719514
789,-0.495785,-0.532613,-0.742999,-0.986999,-0.007597,-0.022779,-41.456978,-0.387677,-1.537737
790,-0.500386,-0.523038,-0.737767,-0.979771,-0.060601,-0.009929,-48.947193,-0.324646,-1.726534
791,-0.498086,-0.523038,-0.758696,-0.97174,-0.030083,-0.043659,-44.918816,1.56363,-2.796587
792,-0.502687,-0.523038,-0.740383,-0.952465,-0.033297,-0.002702,-44.918816,0.493577,-2.355959
793,-0.495785,-0.515856,-0.748231,-0.99021,-0.047752,-0.021173,-42.967506,-1.142868,-2.167162
794,-0.504988,-0.511069,-0.737767,-0.994226,-0.038917,-0.038037,-38.120903,0.997087,-1.915481
795,-0.488883,-0.508675,-0.737767,-0.95648,-0.020446,-0.037235,-32.581844,0.178865,-1.537737
796,-0.488883,-0.508675,-0.737767,-0.970133,-0.030083,-0.035628,-33.651897,0.682375,-1.663651
797,-0.486582,-0.496706,-0.745615,-0.970937,-0.020446,-0.045266,-38.120903,0.178865,-2.041247
798,-0.493484,-0.494313,-0.745615,-0.972542,-0.028477,-0.024386,-43.53405,2.318969,-1.600768
799,-0.493484,-0.484737,-0.73515,-0.940418,-0.017235,0.014966,-44.415306,0.178865,-1.663651
800,-0.498086,-0.482344,-0.75608,-1.011894,-0.055783,-0.031613,-43.596931,0.115982,-2.230194
801,-0.495785,-0.472769,-0.732534,-0.978968,-0.047752,-0.037235,-45.170643,0.934205,-2.167162
802,-0.495785,-0.472769,-0.732534,-0.920341,-0.030886,-0.025188,-39.946297,-0.072965,-1.285907
803,-0.498086,-0.467981,-0.740383,-0.96692,-0.011613,-0.011535,-38.687447,1.689544,-2.985384
804,-0.486582,-0.472769,-0.750848,-0.982984,-0.041327,-0.072572,-39.568554,-0.576475,-2.167162
805,-0.498086,-0.4608,-0.727302,-0.992619,-0.058996,-0.05169,-43.156456,1.941225,-1.726534
806,-0.488883,-0.456012,-0.758696,-0.929978,-0.044539,0.00292,-38.120903,-0.954071,-2.230194
807,-0.493484,-0.451225,-0.758696,-0.974953,-0.060601,-0.022779,-38.309704,4.144361,-2.481874
808,-0.493484,-0.451225,-0.758696,-0.954071,-0.049358,-0.05169,-36.736141,-3.723601,-1.474854
809,-0.491184,-0.451225,-0.737767,-0.979771,-0.043736,-0.025188,-41.897453,5.529127,-2.167162
810,-0.488883,-0.434468,-0.750848,-0.955678,-0.025266,-0.042857,-45.107613,-2.779463,-1.600768
811,-0.495785,-0.436862,-0.742999,-0.966118,-0.066223,-0.038037,-44.981697,0.304779,-2.041247
812,-0.495785,-0.434468,-0.771777,-1.003061,-0.035705,-0.025188,-40.386925,1.123002,-2.733704
813,-0.491184,-0.427287,-0.766545,-0.962102,-0.01643,-0.032417,-29.812315,0.556609,-1.537737
814,-0.502687,-0.427287,-0.745615,-0.977362,-0.022855,-0.050085,-23.014406,0.745407,-2.041247
815,-0.502687,-0.427287,-0.745615,-0.974149,-0.018839,-0.021975,-24.336288,-0.513443,-1.160141
816,-0.504988,-0.420106,-0.753464,-0.97174,-0.041327,-0.059721,-28.490582,1.500747,-2.544906
817,-0.500386,-0.415318,-0.750848,-0.954071,-0.05257,-0.006717,-32.078335,-0.513443,-1.474854
818,-0.495785,-0.400956,-0.724686,-0.999848,-0.035705,-0.057312,-33.400215,2.193055,-1.789566
819,-0.488883,-0.410531,-0.750848,-0.966118,-0.02687,-0.030006,-40.323891,-1.079985,-0.971194
820,-0.495785,-0.400956,-0.758696,-0.97174,-0.034099,-0.035628,-42.526878,2.444884,-2.355959
821,-0.495785,-0.400956,-0.758696,-0.963709,-0.063011,-0.040448,-43.596931,-0.387677,-2.041247
822,-0.486582,-0.396168,-0.761312,-0.989408,-0.030886,-0.034826,-42.2752,1.941225,-1.852449
823,-0.504988,-0.39138,-0.75608,-0.968526,-0.019644,-0.015551,-36.106712,-0.45056,-1.285907
824,-0.495785,-0.381806,-0.771777,-0.970133,-0.025266,-0.01796,-33.022472,2.193055,-1.223024
825,-0.502687,-0.386593,-0.763929,-0.967724,-0.034901,-0.022779,-35.603203,-1.079985,-2.922502
826,-0.504988,-0.37223,-0.769161,-0.978164,-0.038917,-0.035628,-41.708656,1.3118,-1.726534
827,-0.498086,-0.377018,-0.766545,-0.989408,-0.042934,-0.000291,-40.638603,0.430694,-2.041247
828,-0.498086,-0.377018,-0.766545,-0.962102,-0.030886,-0.025991,-34.281322,1.752427,-2.104279
829,-0.500386,-0.357868,-0.732534,-0.969331,-0.041327,-0.034826,-31.322994,-0.70239,-2.041247
830,-0.493484,-0.360262,-0.750848,-0.978164,-0.035705,-0.00752,-29.623518,1.3118,-2.481874
831,-0.486582,-0.355474,-0.771777,-0.96692,-0.046145,-0.035628,-32.959587,-0.009933,-0.908311
832,-0.488883,-0.360262,-0.745615,-0.977362,-0.02687,-0.025991,-35.351376,2.130172,-1.348939
833,-0.491184,-0.345899,-0.766545,-0.973346,-0.038114,-0.042857,-33.903725,-0.072965,-1.034226
834,-0.491184,-0.345899,-0.766545,-0.995832,-0.015628,-0.021975,-28.742262,0.556609,-1.978364
835,-0.491184,-0.331536,-0.737767,-0.974149,-0.038917,-0.030006,-32.770645,-0.009933,-0.908311
836,-0.491184,-0.336324,-0.748231,-0.981377,-0.019644,-0.027597,-33.148388,-0.072965,-1.978364
837,-0.498086,-0.331536,-0.748231,-0.970133,-0.030886,-0.050085,-34.470119,-0.261763,-1.348939
838,-0.498086,-0.324355,-0.75608,-0.957284,-0.02687,-0.058116,-30.945402,0.745407,-1.600768
839,-0.504988,-0.326749,-0.742999,-0.963709,-0.037312,-0.044463,-24.588118,-0.072965,-1.034226
840,-0.504988,-0.326749,-0.742999,-0.987801,-0.051767,-0.031613,-24.39917,-0.261763,-1.348939
841,-0.493484,-0.321961,-0.750848,-0.974149,-0.037312,-0.053297,-31.88954,-0.009933,-1.537737
842,-0.498086,-0.319568,-0.750848,-0.955678,-0.046145,-0.030006,-35.917915,-0.009933,-1.852449
843,-0.502687,-0.305205,-0.748231,-1.003061,0.011678,-0.021975,-42.086403,0.871322,-2.041247
844,-0.493484,-0.305205,-0.748231,-0.991015,-0.002777,-0.050888,-47.877144,1.3118,-1.600768
845,-0.491184,-0.300417,-0.75608,-1.006272,-0.034099,-0.021173,-52.283119,0.934205,-1.726534
846,-0.504988,-0.293236,-0.729918,-0.99503,-0.025266,0.022997,-51.213215,0.115982,-1.789566
847,-0.504988,-0.293236,-0.729918,-0.991817,-0.005186,-0.022779,-53.10149,1.437715,-2.607789
848,-0.504988,-0.29563,-0.737767,-1.003863,-0.02687,-0.027597,-53.982594,-0.828156,-2.230194
849,-0.502687,-0.288449,-0.745615,-0.964511,-0.058192,-0.030006,-49.639503,1.815459,-2.104279
850,-0.491184,-0.286055,-0.719453,-0.986999,-0.041327,-0.039644,-46.744205,-0.639358,-2.167162
851,-0.491184,-0.286055,-0.732534,-0.99503,-0.030886,-0.013142,-44.289391,1.626513,-1.034226
852,-0.502687,-0.283661,-0.737767,-0.962102,-0.022052,-0.036432,-34.218437,0.682375,-1.726534
853,-0.502687,-0.283661,-0.737767,-0.987801,-0.035705,-0.027597,-32.455933,-0.387677,-1.600768
854,-0.495785,-0.274086,-0.745615,-0.966118,-0.041327,-0.058116,-34.092525,1.689544,-1.411822
855,-0.493484,-0.266905,-0.732534,-0.962904,-0.025266,-0.039644,-33.525982,0.556609,-1.285907
856,-0.502687,-0.259723,-0.737767,-0.957284,-0.039721,-0.021173,-34.281322,0.241748,-1.852449
857,-0.491184,-0.25733,-0.729918,-0.958087,-0.034099,-0.05651,-33.840694,1.248917,-1.915481
858,-0.493484,-0.254936,-0.732534,-0.96692,-0.034099,-0.034022,-30.693569,-0.009933,-1.034226
859,-0.493484,-0.254936,-0.732534,-0.954071,-0.034099,-0.009929,-25.972881,0.682375,-0.782397
860,-0.493484,-0.250148,-0.719453,-0.986999,-0.033297,-0.05169,-27.735243,-0.828156,-1.663651
861,-0.493484,-0.240573,-0.729918,-0.978968,-0.050965,-0.033219,-24.525085,2.633682,-2.104279
862,-0.498086,-0.223817,-0.737767,-0.957284,-0.02687,-0.018764,-17.034866,0.934205,-1.034226
863,-0.509589,-0.245361,-0.742999,-1.002257,-0.046949,-0.026795,-17.034866,-1.646528,-2.041247
864,-0.493484,-0.235786,-0.745615,-0.982984,-0.05498,-0.019566,-16.720154,1.815459,-1.726534
865,-0.509589,-0.233392,-0.719453,-0.958889,-0.036508,-0.014748,-15.146592,-1.2059,-0.530716
866,-0.509589,-0.233392,-0.719453,-0.9613,-0.028477,-0.026795,-14.957644,0.80829,-0.593599
867,-0.51419,-0.238179,-0.722069,-0.99021,-0.03169,-0.03081,-17.979004,-0.072965,-1.474854
868,-0.500386,-0.240573,-0.737767,-1.006272,-0.022855,-0.030006,-23.266235,0.997087,-1.097109
869,-0.504988,-0.226211,-0.722069,-0.947647,-0.044539,-0.013142,-25.595139,0.556609,-0.404801
870,-0.511889,-0.219029,-0.706372,-0.976557,-0.005186,-0.021975,-19.804398,1.626513,-0.971194
871,-0.516491,-0.219029,-0.711605,-0.955678,-0.02125,-0.020369,-22.888639,-0.135848,-0.845429
872,-0.516491,-0.219029,-0.711605,-0.99503,-0.03169,-0.013944,-25.343307,-0.198731,-2.418991
873,-0.51419,-0.214242,-0.716837,-0.975755,-0.040523,-0.026795,-27.609327,0.241748,-2.293077
874,-0.504988,-0.214242,-0.727302,-0.976557,-0.028477,-0.035628,-32.518963,-0.828156,-1.411822
875,-0.493484,-0.204667,-0.716837,-0.978164,-0.033297,-0.005913,-31.511791,-0.135848,-1.789566
876,-0.498086,-0.207061,-0.703756,-0.970937,-0.038917,-0.039644,-28.67938,-0.198731,-1.852449
877,-0.511889,-0.209454,-0.722069,-0.960495,-0.034099,-0.038037,-29.308807,0.682375,-1.852449
878,-0.502687,-0.209454,-0.693291,-0.962904,-0.039721,-0.002702,-30.064144,-0.072965,-1.852449
879,-0.502687,-0.209454,-0.693291,-0.975755,-0.030083,-0.033219,-29.812315,0.80829,-2.230194
880,-0.500386,-0.199879,-0.682826,-0.985393,-0.051767,-0.006717,-31.385878,2.130172,-2.167162
881,-0.507288,-0.195092,-0.708988,-0.991817,-0.025266,-0.025188,-32.770645,1.248917,-2.104279
882,-0.500386,-0.199879,-0.706372,-0.980573,-0.034901,-0.042857,-33.4631,-0.576475,-1.663651
883,-0.507288,-0.197485,-0.688059,-0.976557,-0.032492,-0.025991,-32.01545,1.878342,-1.600768
884,-0.500386,-0.195092,-0.714221,-0.97174,-0.035705,-0.049281,-30.378859,0.493577,-1.348939
885,-0.500386,-0.195092,-0.714221,-0.958889,-0.033297,-0.014748,-30.378859,-0.135848,-2.041247
886,-0.516491,-0.183123,-0.698524,-0.955678,-0.02125,-0.010733,-33.022472,1.689544,-1.726534
887,-0.521092,-0.173548,-0.688059,-0.967724,-0.045343,-0.069358,-37.050854,-1.520613,-2.167162
888,-0.507288,-0.171154,-0.690675,-0.982179,-0.023659,-0.022779,-39.631584,1.186034,-1.915481
889,-0.511889,-0.171154,-0.677594,-0.934796,-0.040523,-0.021975,-38.435616,0.556609,-1.034226
890,-0.516491,-0.156791,-0.698524,-0.99021,-0.051767,-0.022779,-35.854885,-0.324646,-3.1113
891,-0.516491,-0.156791,-0.698524,-0.991015,-0.036508,-0.011535,-36.358543,2.318969,-1.663651
892,-0.516491,-0.156791,-0.706372,-0.962102,-0.02125,-0.032417,-37.113735,0.745407,-1.663651
893,-0.507288,-0.156791,-0.672362,-0.975755,-0.033297,-0.023582,-34.02964,0.178865,-2.041247
894,-0.511889,-0.152004,-0.68021,-0.982984,-0.034099,-0.023582,-37.617393,0.05295,-1.600768
895,-0.521092,-0.142429,-0.669746,-0.99021,-0.029281,-0.013142,-42.526878,1.878342,-2.985384
896,-0.504988,-0.140035,-0.664513,-0.962102,-0.042934,0.001313,-43.974678,-0.198731,-1.789566
897,-0.504988,-0.135247,-0.661897,-0.997439,-0.046145,-0.020369,-38.561531,0.934205,-3.174331
898,-0.504988,-0.135247,-0.661897,-0.977362,-0.036508,-0.018764,-43.345253,0.304779,-1.223024
899,-0.509589,-0.128066,-0.664513,-0.96692,-0.018839,-0.038841,-47.247719,2.06714,-1.978364
900,-0.502687,-0.123279,-0.674978,-0.983786,-0.026068,-0.03081,-44.604103,-0.009933,-2.922502
901,-0.509589,-0.113704,-0.667129,-0.982179,-0.054176,-0.019566,-45.862953,0.619492,-2.670672
902,-0.509589,-0.11131,-0.672362,-0.964511,-0.062207,-0.050888,-43.785881,0.178865,-1.474854
903,-0.521092,-0.123279,-0.654048,-0.954071,-0.058192,-0.048479,-41.77169,0.619492,-1.600768
904,-0.521092,-0.123279,-0.654048,-0.988604,-0.036508,-0.029204,-40.449806,0.178865,-1.852449
905,-0.51419,-0.104128,-0.654048,-1.000652,-0.033297,-0.021173,-39.065041,-0.198731,-1.097109
906,-0.507288,-0.104128,-0.638351,-0.976557,-0.018037,-0.003504,-39.631584,0.745407,-3.048416
907,-0.516491,-0.096947,-0.648816,-0.963709,-0.042934,-0.046872,-41.142117,1.186034,-1.537737
908,-0.523393,-0.096947,-0.648816,-0.939616,-0.05498,0.00292,-47.625313,0.241748,-2.733704
909,-0.523393,-0.087372,-0.659281,-0.975755,-0.038114,-0.037235,-48.56945,0.493577,-1.600768
910,-0.518791,-0.094553,-0.638351,-0.933994,-0.050965,-0.024386,-39.190956,0.682375,-2.230194
911,-0.518791,-0.094553,-0.638351,-0.992619,-0.022855,-0.03081,-29.68655,-0.639358,-1.348939
912,-0.51419,-0.084978,-0.635735,-0.978164,-0.058996,-0.013142,-26.602306,1.123002,-1.285907
913,-0.523393,-0.089766,-0.643584,-0.977362,-0.024461,-0.045266,-28.994091,1.248917,-1.726534
914,-0.511889,-0.080191,-0.630503,-0.994226,-0.055783,-0.002702,-36.295513,-0.324646,-2.293077
915,-0.523393,-0.080191,-0.609573,-0.97174,-0.050965,-0.022779,-40.323891,1.123002,-1.852449
916,-0.51419,-0.082585,-0.638351,-0.988604,-0.049358,-0.029204,-43.471169,0.871322,-1.915481
917,-0.51419,-0.082585,-0.638351,-0.999848,0.006056,-0.019566,-44.604103,0.745407,-1.789566
918,-0.51419,-0.07301,-0.617422,-0.951662,-0.044539,-0.058919,-45.611122,2.004257,-2.230194
919,-0.516491,-0.063434,-0.620038,-0.99021,-0.043736,-0.031613,-47.625313,-1.457581,-1.285907
920,-0.523393,-0.07301,-0.633119,-0.974149,-0.066223,-0.004307,-45.170643,3.57782,-1.663651
921,-0.525693,-0.058647,-0.630503,-0.963709,-0.028477,-0.021975,-37.80619,-0.828156,-2.104279
922,-0.530295,-0.051466,-0.596492,-0.999848,-0.071845,-0.020369,-25.595139,1.689544,-3.237214
923,-0.530295,-0.051466,-0.596492,-0.974953,-0.05257,-0.012338,-24.776915,1.186034,-0.908311
924,-0.525693,-0.046678,-0.604341,-0.970937,-0.045343,-0.027597,-29.812315,-0.261763,-1.285907
925,-0.534896,-0.053859,-0.614806,-0.975755,-0.036508,-0.049281,-38.120903,1.3118,-1.978364
926,-0.532595,-0.051466,-0.596492,-0.962904,-0.018839,-0.039644,-47.499546,0.745407,-1.915481
927,-0.534896,-0.051466,-0.599108,-0.929978,-0.022855,-0.033219,-50.583641,1.56363,-1.474854
928,-0.534896,-0.037103,-0.580795,-0.9613,-0.05257,-0.053297,-49.261906,-1.2059,-2.607789
929,-0.534896,-0.034709,-0.596492,-0.974953,-0.038114,-0.038841,-46.240547,1.437715,-1.915481
930,-0.534896,-0.034709,-0.596492,-0.970133,-0.027674,-0.057312,-44.918816,-1.331815,-2.230194
931,-0.532595,-0.037103,-0.59126,-1.003863,-0.046949,-0.040448,-45.359444,2.193055,-2.733704
