Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
1206,-0.879933,0.529215,-0.855907,-1.033999,0.021283,0.077499,-52.031429,0.904053,2.666414
1207,-0.882252,0.526781,-0.835251,-1.013119,0.019676,0.084728,-62.543003,3.484786,1.911074
1208,-0.879933,0.534081,-0.827505,-1.045243,0.037345,0.072682,-61.850548,3.421754,4.051179
1209,-0.882252,0.551113,-0.840415,-1.055683,-0.01807,0.168251,-60.151073,2.162904,1.659393
1210,-0.877614,0.553546,-0.832669,-1.02115,0.00281,0.104805,-68.837257,0.589341,2.162904
1211,-0.877614,0.558413,-0.812014,-1.029984,-0.022889,0.14496,-66.63427,4.680604,1.659393
1212,-0.875296,0.570579,-0.824924,-1.069336,-0.042967,0.163433,-57.255775,2.540499,1.029968
1213,-0.875296,0.570579,-0.824924,-1.035606,0.104001,0.11123,-41.645767,2.792329,5.184263
1214,-0.877614,0.580311,-0.80685,-1.047652,-0.038149,0.131307,-33.840687,4.932433,3.673583
1215,-0.877614,0.577878,-0.788777,-1.025166,0.006826,0.135323,-38.309692,1.785308,1.911074
1216,-0.877614,0.580311,-0.804268,-1.0083,0.032525,0.115245,-34.155399,2.100021,2.036989
1217,-0.870658,0.587611,-0.788777,-1.017937,-0.003614,0.125685,-30.252934,3.925264,2.225786
1218,-0.872977,0.59491,-0.796522,-1.03159,0.034934,0.124883,-36.043823,1.974106,2.162904
1219,-0.872977,0.59491,-0.796522,-1.012317,0.032525,0.099986,-39.757492,1.659393,2.540499
1220,-0.875296,0.604643,-0.796522,-1.030788,0.024494,0.120065,-40.135086,4.051179,2.288818
1221,-0.86834,0.60221,-0.80685,-1.039621,0.016463,0.118458,-35.854877,3.988296,2.540499
1222,-0.866021,0.60221,-0.799104,-1.028379,-0.012449,0.122474,-40.953308,2.414733,-1.173019
1223,-0.877614,0.609509,-0.773285,-1.034803,0.00281,0.116852,-44.666977,2.036989,0.841171
1224,-0.872977,0.628974,-0.791359,-1.045243,0.033329,0.132914,-39.44278,4.051179,1.911074
1225,-0.891526,0.626541,-0.783613,-1.041228,-0.003614,0.103199,-35.729111,2.792329,2.603531
1226,-0.891526,0.626541,-0.783613,-1.028379,0.006826,0.161022,-40.890427,0.966936,3.358871
1227,-0.891526,0.633841,-0.783613,-1.059698,0.030918,0.144158,-46.429485,2.603531,3.358871
1228,-0.886889,0.638707,-0.768121,-1.042032,0.010841,0.148173,-46.429485,4.177094,3.421754
1229,-0.877614,0.638707,-0.793941,-1.040425,0.010039,0.152189,-42.778702,2.288818,3.232956
1230,-0.882252,0.636274,-0.773285,-1.054078,0.016463,0.120065,-43.534042,1.344681,2.414733
1231,-0.877614,0.658173,-0.765539,-1.067731,-0.010843,0.139338,-47.814251,3.107041,3.232956
1232,-0.879933,0.655739,-0.796522,-1.029181,0.002008,0.139338,-43.974667,3.170073,2.603531
1233,-0.879933,0.655739,-0.796522,-1.03159,0.002008,0.152189,-45.674145,2.414733,2.477616
1234,-0.875296,0.663039,-0.770703,-1.025968,-0.036542,0.123276,-46.30357,1.155883,1.974106
1235,-0.86834,0.663039,-0.762957,-1.069336,0.046178,0.163433,-29.119999,3.421754,2.603531
1236,-0.86834,0.663039,-0.765539,-1.028379,0.006826,0.140142,-19.804388,3.988296,1.407564
1237,-0.875296,0.677638,-0.773285,-1.059698,0.017267,0.123276,-30.567644,4.114211,2.792329
1238,-0.875296,0.687371,-0.747466,-1.058896,0.024494,0.115245,-35.225452,2.414733,0.904053
1239,-0.875296,0.687371,-0.747466,-1.015528,0.024494,0.104805,-46.932995,1.848191,2.729446
1240,-0.875296,0.697103,-0.747466,-1.04685,0.014856,0.088743,-58.577507,2.540499,2.288818
1241,-0.870658,0.687371,-0.742302,-1.066927,-0.000401,0.146567,-60.465782,2.351701,2.100021
1242,-0.875296,0.70197,-0.731974,-1.044441,0.028509,0.128898,-61.598869,1.848191,1.974106
1243,-0.875296,0.711702,-0.729392,-1.020348,-0.016465,0.116852,-56.311638,1.722276,2.100021
1244,-0.882252,0.704403,-0.747466,-1.037212,0.037345,0.116852,-47.751217,3.484786,2.225786
1245,-0.875296,0.719002,-0.747466,-1.046047,0.021283,0.11123,-41.079224,2.792329,2.918243
1246,-0.875296,0.719002,-0.747466,-1.033999,0.029314,0.12167,-35.351364,2.288818,3.484786
1247,-0.882252,0.726301,-0.711319,-1.052472,0.009234,0.107214,-35.540165,2.918243,4.303008
1248,-0.86834,0.721435,-0.726811,-1.058896,0.039754,0.140142,-38.561523,4.114211,3.170073
1249,-0.872977,0.726301,-0.719065,-1.029181,0.046178,0.106412,-42.086391,2.351701,4.806519
1250,-0.870658,0.733601,-0.734556,-1.042032,0.023692,0.112032,-44.47818,3.295839,3.358871
1251,-0.872977,0.736034,-0.713901,-1.064518,0.027707,0.1554,-45.80006,4.617721,2.666414
1252,-0.872977,0.736034,-0.713901,-1.029984,-0.01807,0.151384,-50.835461,1.848191,2.100021
1253,-0.877614,0.745767,-0.711319,-1.009104,0.00281,0.104805,-55.619179,2.729446,1.848191
1254,-0.866021,0.745767,-0.711319,-1.038016,-0.009236,0.140142,-59.332851,3.232956,1.911074
1255,-0.872977,0.753066,-0.703573,-1.039621,-0.003614,0.119261,-61.095211,2.351701,0.526309
1256,-0.870658,0.762799,-0.690664,-0.979389,0.120867,0.156204,-60.780495,3.799498,3.358871
1257,-0.875296,0.765232,-0.688082,-1.041228,0.020479,0.125685,-61.535839,-5.453229,4.303008
1258,-0.877614,0.777398,-0.695827,-1.089415,-0.059831,0.128096,-65.627251,7.387251,3.484786
1259,-0.877614,0.777398,-0.695827,-1.049258,0.022887,0.136127,-61.032326,6.191283,0.400543
1260,-0.872977,0.779831,-0.680336,-1.016332,-0.010843,0.105608,-51.024258,-3.439039,1.281649
1261,-0.877614,0.79443,-0.695827,-1.0083,-0.02048,0.147369,-40.072205,-0.858307,2.288818
1262,-0.872977,0.787131,-0.677754,-1.025166,0.024494,0.136127,-35.854877,6.569028,1.974106
1263,-0.879933,0.80173,-0.680336,-1.064518,0.011645,0.112032,-37.680267,5.121231,3.358871
1264,-0.875296,0.784697,-0.664844,-1.038016,0.030116,0.112032,-40.261002,1.911074,2.036989
1265,-0.875296,0.784697,-0.664844,-1.03159,0.012448,0.1554,-45.233517,1.533478,2.603531
1266,-0.875296,0.809029,-0.662263,-1.06532,0.013252,0.116049,-43.596924,4.869551,1.722276
1267,-0.86834,0.804163,-0.649353,-1.042834,0.037345,0.1297,-42.401104,2.477616,2.918243
1268,-0.875296,0.806596,-0.631279,-1.055683,-0.002812,0.145764,-42.967499,2.666414,5.247146
1269,-0.889208,0.811462,-0.651935,-1.03641,0.009234,0.168251,-41.205139,2.414733,5.373061
1270,-0.879933,0.811462,-0.644189,-1.021953,-0.045376,0.146567,-41.079224,2.100021,3.044158
1271,-0.884571,0.806596,-0.610624,-1.013119,0.035738,0.125685,-33.400208,3.232956,2.603531
1272,-0.884571,0.806596,-0.610624,-1.046047,0.012448,0.16022,-27.042925,0.148714,3.547668
1273,-0.872977,0.818762,-0.633861,-1.044441,0.011645,0.140142,-22.196175,2.918243,3.799498
1274,-0.884571,0.818762,-0.641607,-1.04685,0.017267,0.116852,-22.322088,4.617721,3.232956
1275,-0.884571,0.813896,-0.641607,-1.028379,0.019676,0.11123,-26.413351,1.596361,2.225786
1276,-0.879933,0.816329,-0.633861,-1.044441,-0.024496,0.132914,-31.637699,2.918243,1.785308
1277,-0.886889,0.828494,-0.587387,-1.044441,0.00763,0.140945,-30.882359,4.114211,2.603531
1278,-0.886889,0.826061,-0.600296,-1.044441,-0.005221,0.1297,-29.119999,2.100021,1.722276
1279,-0.886889,0.826061,-0.600296,-1.014726,0.014054,0.120867,-30.252934,1.974106,1.533478
1280,-0.879933,0.828494,-0.613206,-1.022757,0.024494,0.131307,-27.987062,3.610551,2.603531
1281,-0.889208,0.833361,-0.600296,-1.025968,0.005219,0.122474,-26.539267,3.107041,2.540499
1282,-0.893845,0.838227,-0.610624,-1.048456,0.010039,0.109623,-28.301775,4.743636,2.603531
1283,-0.891526,0.845527,-0.60546,-1.044441,0.021283,0.1297,-30.378847,1.974106,3.421754
1284,-0.889208,0.838227,-0.60546,-1.020348,0.001204,0.144158,-32.141209,2.918243,4.303008
1285,-0.889208,0.838227,-0.60546,-1.020348,-0.004417,0.117654,-37.050842,3.421754,1.659393
1286,-0.893845,0.835794,-0.608042,-1.044441,0.010841,0.127292,-39.44278,3.925264,1.848191
1287,-0.893845,0.855259,-0.589969,-1.020348,0.014856,0.135323,-37.176758,0.652224,2.414733
1288,-0.884571,0.852826,-0.584805,-1.016332,0.055013,0.137733,-33.903717,2.603531,3.358871
1289,-0.877614,0.855259,-0.564149,-1.044441,-0.050195,0.113639,-36.799164,3.988296,3.610551
1290,-0.877614,0.852826,-0.589969,-1.052472,-0.003614,0.14978,-33.463089,1.659393,2.351701
1291,-0.884571,0.850393,-0.553822,-1.038819,0.018872,0.164235,-25.217533,2.351701,3.421754
1292,-0.884571,0.850393,-0.553822,-1.039621,0.04136,0.156204,-22.322088,3.925264,3.925264
1293,-0.891526,0.860126,-0.597714,-1.050865,0.013252,0.141749,-27.357637,4.932433,4.114211
1294,-0.886889,0.855259,-0.577059,-1.028379,0.009234,0.11123,-32.833664,3.044158,3.044158
1295,-0.900801,0.862559,-0.546076,-1.034803,0.011645,0.103199,-34.721939,1.155883,1.848191
1296,-0.898483,0.864992,-0.571895,-1.04685,0.011645,0.1297,-31.574818,2.603531,1.722276
1297,-0.891526,0.860126,-0.569313,-1.048456,0.023692,0.136929,-24.399162,3.925264,3.421754
1298,-0.891526,0.860126,-0.569313,-1.026772,-0.010039,0.132111,-18.923134,3.170073,4.365891
1299,-0.886889,0.862559,-0.543494,-1.039621,0.00281,0.148173,-14.83187,3.107041,3.170073
1300,-0.891526,0.872292,-0.556404,-1.042834,-0.002812,0.137733,-12.81768,3.547668,3.862381
1301,-0.891526,0.864992,-0.566731,-1.04685,0.017267,0.114443,-11.244118,4.051179,3.358871
1302,-0.893845,0.843094,-0.566731,-1.041228,0.015661,0.126489,-15.838891,3.610551,3.610551
1303,-0.905439,0.867425,-0.530584,-1.030788,0.004417,0.123276,-19.111931,3.421754,3.107041
1304,-0.893845,0.879591,-0.543494,-1.044441,0.015661,0.158613,-21.881462,3.610551,2.855361
1305,-0.893845,0.879591,-0.543494,-1.025968,0.014856,0.137733,-20.181984,3.547668,2.855361
1306,-0.891526,0.862559,-0.525421,-1.045243,0.019676,0.127292,-17.916113,3.295839,3.295839
1307,-0.893845,0.872292,-0.525421,-1.023559,0.010039,0.126489,-15.901924,3.547668,4.303008
1308,-0.896164,0.869859,-0.553822,-1.032394,0.013252,0.147369,-14.642925,3.421754,3.673583
1309,-0.893845,0.860126,-0.55124,-1.035606,0.015661,0.113639,-12.125224,3.044158,3.673583
1310,-0.889208,0.874725,-0.509929,-1.03641,0.016463,0.137733,-13.824701,4.051179,3.044158
1311,-0.891526,0.874725,-0.507347,-1.037212,-0.003614,0.123276,-16.971975,2.540499,2.855361
1312,-0.891526,0.874725,-0.507347,-1.038016,0.009234,0.132914,-18.482506,3.358871,3.232956
1313,-0.891526,0.879591,-0.55124,-1.017135,-0.003614,0.145764,-19.300879,3.358871,3.610551
1314,-0.889208,0.869859,-0.517675,-1.051667,0.010039,0.157811,-17.6014,3.799498,3.170073
1315,-0.886889,0.867425,-0.502183,-1.051667,0.010039,0.110427,-19.237846,3.358871,4.051179
1316,-0.893845,0.89419,-0.543494,-1.03159,-0.002008,0.136929,-18.04188,3.170073,3.547668
1317,-0.90312,0.886891,-0.520257,-1.03641,0.001204,0.12167,-16.594231,3.107041,3.295839
1318,-0.90312,0.886891,-0.520257,-1.019544,0.013252,0.135323,-17.475487,4.177094,2.918243
1319,-0.886889,0.884457,-0.517675,-1.025166,0.002008,0.145764,-20.811409,3.421754,2.918243
1320,-0.893845,0.89419,-0.535748,-1.023559,-0.002008,0.136127,-19.678474,1.974106,3.358871
1321,-0.893845,0.879591,-0.522839,-1.03159,0.008432,0.132914,-17.475487,3.232956,3.799498
1322,-0.893845,0.89419,-0.507347,-1.032394,-0.010039,0.12408,-14.580041,3.358871,3.421754
1323,-0.886889,0.889324,-0.507347,-1.033999,0.001204,0.145764,-12.062341,3.295839,3.170073
1324,-0.889208,0.882024,-0.520257,-1.038016,0.015661,0.11123,-14.07653,2.666414,3.610551
1325,-0.889208,0.882024,-0.520257,-1.026772,0.028509,0.136127,-13.635903,3.358871,4.051179
1326,-0.896164,0.884457,-0.499601,-1.038016,0.01807,0.116049,-19.049049,3.107041,3.295839
1327,-0.891526,0.884457,-0.499601,-1.057289,0.006023,0.131307,-18.04188,3.170073,3.862381
1328,-0.889208,0.889324,-0.499601,-1.035606,0.022085,0.104805,-16.846062,2.477616,2.981126
1329,-0.900801,0.89419,-0.522839,-1.029181,0.002008,0.122474,-17.160774,3.988296,3.107041
1330,-0.907757,0.877158,-0.512511,-1.028379,0.006023,0.123276,-16.971975,3.044158,3.170073
1331,-0.907757,0.877158,-0.512511,-1.033197,-0.001205,0.133716,-17.160774,2.540499,3.484786
1332,-0.893845,0.884457,-0.476364,-1.026772,-0.008432,0.148975,-18.923134,3.295839,3.799498
1333,-0.896164,0.896623,-0.476364,-1.027575,0.012448,0.116852,-21.126122,3.421754,2.918243
1334,-0.886889,0.882024,-0.473782,-1.044441,0.021283,0.115245,-26.853979,2.603531,2.036989
1335,-0.886889,0.882024,-0.478946,-1.029181,-0.001205,0.10079,-32.141209,2.162904,3.107041
1336,-0.882252,0.886891,-0.463455,-1.033197,0.006826,0.135323,-35.036652,3.610551,2.100021
1337,-0.893845,0.89419,-0.486692,-1.046047,-0.002812,0.128096,-37.554352,3.610551,3.044158
1338,-0.893845,0.89419,-0.486692,-1.028379,0.009234,0.091152,-40.890427,2.100021,2.666414
1339,-0.896164,0.90149,-0.468618,-1.026772,-0.057422,0.148173,-37.365555,3.170073,4.365891
1340,-0.879933,0.896623,-0.476364,-1.058896,0.010039,0.144158,-34.533142,3.799498,0.526309
1341,-0.896164,0.903923,-0.458291,-1.057289,0.011645,0.133716,-36.358536,3.295839,1.911074
1342,-0.879933,0.896623,-0.466036,-1.050063,-0.013252,0.133716,-37.428589,3.547668,4.428923
1343,-0.886889,0.90149,-0.442799,-1.05488,0.004417,0.161826,-39.002151,3.484786,4.303008
1344,-0.886889,0.90149,-0.442799,-1.044441,0.000401,0.109623,-38.435608,3.358871,2.414733
1345,-0.891526,0.90149,-0.453127,-1.017135,0.022085,0.114443,-35.603195,1.911074,2.603531
1346,-0.893845,0.896623,-0.435053,-1.033197,-0.011645,0.131307,-36.799164,3.421754,2.036989
1347,-0.900801,0.911222,-0.427308,-1.035606,-0.009236,0.142551,-37.617386,4.617721,2.603531
1348,-0.90312,0.913655,-0.42989,-1.02115,0.030116,0.10079,-40.386917,0.904053,0.966936
1349,-0.900801,0.903923,-0.422144,-1.026772,-0.004417,0.123276,-33.022465,2.288818,2.603531
1350,-0.896164,0.911222,-0.414398,-1.029181,-0.006827,0.175479,-34.91074,3.799498,2.855361
1351,-0.896164,0.911222,-0.414398,-1.040425,0.020479,0.133716,-30.001255,3.799498,2.351701
1352,-0.889208,0.913655,-0.409234,-1.028379,0.030116,0.146567,-24.210363,3.358871,2.351701
1353,-0.896164,0.911222,-0.437636,-1.041228,0.030116,0.12167,-28.553455,1.092851,2.288818
1354,-0.90312,0.916089,-0.380833,-1.025968,0.011645,0.164235,-38.058014,4.303008,1.974106
1355,-0.900801,0.916089,-0.385997,-1.064518,0.020479,0.128898,-34.721939,2.792329,3.170073
1356,-0.891526,0.918522,-0.385997,-1.029181,-0.012449,0.132111,-25.532246,2.855361,3.925264
1357,-0.910076,0.920955,-0.406652,-1.037212,0.002008,0.101592,-27.609318,2.603531,3.358871
1358,-0.910076,0.920955,-0.406652,-1.025968,-0.017267,0.117654,-32.581837,3.421754,2.918243
1359,-0.907757,0.916089,-0.396325,-1.063716,0.070271,0.128898,-34.344345,2.351701,3.295839
1360,-0.891526,0.913655,-0.385997,-1.029984,0.013252,0.132914,-41.456966,2.100021,3.799498
1361,-0.896164,0.920955,-0.398906,-1.041228,-0.027707,0.140142,-44.100582,3.673583,3.421754
1362,-0.896164,0.925821,-0.375669,-1.053274,-0.00763,0.117654,-39.946289,1.974106,1.281649
1363,-0.898483,0.920955,-0.367923,-1.046047,0.020479,0.131307,-35.47728,2.100021,3.295839
1364,-0.898483,0.920955,-0.367923,-1.049258,0.008432,0.092759,-42.589905,3.925264,2.855361
1365,-0.900801,0.923388,-0.401488,-1.047652,0.023692,0.108017,-45.170635,3.862381,2.351701
1366,-0.896164,0.920955,-0.383415,-1.038016,-0.003614,0.114443,-47.877132,2.729446,2.918243
1367,-0.896164,0.923388,-0.370506,-1.039621,-0.024496,0.124883,-55.304466,0.337511,2.288818
1368,-0.886889,0.925821,-0.365342,-1.061305,-0.001205,0.124883,-64.368401,2.792329,1.344681
1369,-0.907757,0.916089,-0.336941,-1.042032,-0.006023,0.120065,-59.521645,1.281649,1.092851
1370,-0.907757,0.918522,-0.321449,-1.033999,-0.023692,0.152991,-51.716717,2.288818,1.407564
1371,-0.907757,0.918522,-0.321449,-1.030788,0.026101,0.1297,-49.010067,0.022799,1.029968
1372,-0.90312,0.930688,-0.321449,-1.049258,0.014856,0.12408,-49.135983,4.554689,2.351701
1373,-0.90312,0.918522,-0.336941,-1.038819,-0.002008,0.120065,-46.114773,2.855361,3.232956
1374,-0.896164,0.930688,-0.293048,-1.045243,0.042967,0.083121,-47.688335,1.911074,1.407564
1375,-0.90312,0.923388,-0.321449,-1.038016,0.020479,0.12408,-46.30357,3.421754,2.351701
1376,-0.90312,0.918522,-0.290466,-1.032394,0.010841,0.123276,-55.178555,4.428923,1.218766
1377,-0.90312,0.918522,-0.290466,-1.040425,-0.010843,0.174675,-57.003944,2.729446,3.295839
1378,-0.912394,0.918522,-0.293048,-1.026772,0.014856,0.146567,-51.276089,2.729446,2.918243
1379,-0.900801,0.918522,-0.305958,-1.030788,0.012448,0.141749,-44.792892,3.295839,2.225786
1380,-0.910076,0.930688,-0.274974,-1.038819,-0.008432,0.112836,-46.681168,3.044158,2.477616
1381,-0.907757,0.918522,-0.28272,-1.046047,0.018872,0.131307,-37.113876,0.904053,0.841171
1382,-0.907757,0.933121,-0.262065,-1.054078,0.019676,0.142551,-38.372726,4.303008,3.358871
1383,-0.910076,0.925821,-0.269811,-1.047652,-0.010039,0.132111,-37.113876,3.484786,2.918243
1384,-0.910076,0.925821,-0.269811,-1.035606,-0.002008,0.11123,-40.072205,3.295839,2.918243
1385,-0.905439,0.923388,-0.277556,-1.019544,0.009234,0.133716,-43.21933,1.911074,2.477616
1386,-0.907757,0.933121,-0.256901,-1.035606,-0.010843,0.14978,-46.177654,2.351701,2.918243
1387,-0.907757,0.930688,-0.213008,-1.062912,-0.00763,0.12167,-47.56242,3.484786,0.715256
1388,-0.914713,0.925821,-0.2285,-1.049258,-0.001205,0.130505,-43.408127,2.792329,2.162904
1389,-0.912394,0.918522,-0.264647,-1.044441,0.017267,0.1297,-44.226349,2.666414,0.652224
1390,-0.912394,0.918522,-0.264647,-1.03159,-0.012449,0.148173,-37.113876,3.925264,3.736466
1391,-0.917032,0.911222,-0.238828,-1.051667,0.028509,0.120065,-40.890427,4.114211,1.848191
1392,-0.914713,0.923388,-0.218172,-1.042032,0.006023,0.120867,-44.100582,3.421754,2.351701
1393,-0.923988,0.923388,-0.207844,-1.061305,0.010841,0.139338,-48.443676,3.170073,0.337511
1394,-0.921669,0.925821,-0.220754,-1.035606,0.020479,0.13452,-54.360329,3.170073,1.722276
1395,-0.900801,0.920955,-0.202681,-1.027575,-0.03092,0.120867,-61.221123,3.610551,1.911074
1396,-0.905439,0.925821,-0.189771,-1.057289,0.089546,0.089546,-60.402901,0.652224,-1.676679
1397,-0.905439,0.925821,-0.189771,-1.03159,-0.048589,0.143353,-58.136875,3.044158,2.855361
1398,-0.926307,0.928255,-0.189771,-1.030788,-0.006023,0.114443,-54.926872,1.092851,0.337511
1399,-0.921669,0.923388,-0.200099,-1.019544,-0.022889,0.130505,-52.597969,2.918243,1.848191
1400,-0.923988,0.923388,-0.179443,-1.026772,0.043769,0.139338,-50.646664,3.484786,2.918243
1401,-0.914713,0.923388,-0.143296,-1.023559,0.01807,0.108821,-49.073101,0.841171,2.100021
1402,-0.91935,0.923388,-0.166534,-1.04685,0.00281,0.133716,-46.807079,2.414733,1.407564
1403,-0.923988,0.916089,-0.153624,-1.044441,0.03654,0.102396,-45.988857,2.540499,2.162904
1404,-0.923988,0.916089,-0.153624,-1.050865,-0.002812,0.118458,-45.548229,3.421754,2.540499
1405,-0.921669,0.908789,-0.135551,-1.034803,0.026101,0.119261,-44.981689,1.344681,1.785308
1406,-0.912394,0.911222,-0.16137,-1.029181,-0.014054,0.138536,-41.016342,3.799498,3.044158
1407,-0.917032,0.908789,-0.143296,-1.024363,-0.011645,0.152189,-38.372726,4.239976,3.925264
1408,-0.921669,0.911222,-0.151042,-1.034803,0.034934,0.105608,-40.638596,2.666414,2.036989
1409,-0.928625,0.908789,-0.132969,-1.033999,-0.011645,0.124883,-36.421417,3.421754,2.792329
1410,-0.928625,0.908789,-0.132969,-1.011513,-0.014054,0.153795,-32.330154,3.358871,3.610551
1411,-0.926307,0.911222,-0.112313,-1.03159,0.018872,0.122474,-32.644867,3.421754,2.792329
1412,-0.930944,0.90149,-0.120059,-1.02115,-0.034936,0.14978,-30.064137,2.729446,4.239976
1413,-0.930944,0.908789,-0.130387,-1.050063,0.018872,0.102396,-36.16959,1.848191,1.974106
1414,-0.928625,0.903923,-0.122641,-1.030788,0.016463,0.128898,-35.603195,2.792329,4.051179
1415,-0.928625,0.908789,-0.086494,-1.050063,0.018872,0.132914,-34.155399,3.421754,2.162904
1416,-0.930944,0.906356,-0.109731,-1.025968,-0.010843,0.117654,-35.666077,1.785308,2.414733
1417,-0.930944,0.906356,-0.109731,-1.03159,-0.006827,0.139338,-37.743301,3.736466,4.114211
1418,-0.912394,0.896623,-0.091658,-1.026772,0.017267,0.071877,-48.82127,3.484786,1.785308
1419,-0.921669,0.889324,-0.101986,-1.06532,0.016463,0.136929,-51.779598,1.722276,1.470596
1420,-0.921669,0.889324,-0.096822,-1.04685,-0.002008,0.11123,-54.486244,3.232956,3.107041
1421,-0.935581,0.884457,-0.096822,-1.027575,-0.010843,0.120867,-57.318653,2.414733,3.170073
1422,-0.930944,0.889324,-0.068421,-1.029181,0.003614,0.104001,-55.80798,1.596361,2.036989
1423,-0.930944,0.889324,-0.068421,-1.05488,0.000401,0.11123,-51.213203,2.414733,0.463426
1424,-0.933262,0.877158,-0.071003,-1.066927,-0.000401,0.120867,-43.974667,1.407564,0.778139
1425,-0.933262,0.889324,-0.078748,-1.055683,0.012448,0.139338,-41.897446,3.107041,1.344681
1426,-0.91935,0.872292,-0.052929,-1.055683,0.014054,0.148975,-38.939117,4.743636,2.729446
1427,-0.926307,0.877158,-0.032274,-1.025166,0.006023,0.112836,-40.261002,3.044158,3.862381
1428,-0.930944,0.867425,-0.042601,-1.026772,-0.002812,0.102396,-46.618282,2.162904,1.911074
1429,-0.933262,0.869859,-0.060675,-1.025166,0.002008,0.12167,-44.037552,2.540499,2.855361
1430,-0.933262,0.869859,-0.060675,-1.025166,0.026101,0.09597,-54.486244,3.358871,3.673583
1431,-0.9379,0.860126,-0.052929,-1.023559,0.024494,0.116049,-58.640541,3.044158,2.729446
1432,-0.9379,0.862559,-0.019364,-1.024363,0.023692,0.127292,-56.878029,2.414733,2.162904
1433,-0.935581,0.877158,-0.029692,-1.017937,-0.006023,0.110427,-56.248604,1.848191,1.344681
1434,-0.930944,0.862559,-0.029692,-1.045243,0.028509,0.132914,-52.534939,4.491806,0.400543
1435,-0.940218,0.864992,-0.0142,-1.040425,-0.009236,0.112836,-52.094311,1.785308,1.029968
1436,-0.926307,0.860126,-0.02711,-1.057289,0.038147,0.138536,-54.989754,3.862381,1.092851
1437,-0.926307,0.860126,-0.02711,-1.064518,0.037345,0.091152,-60.402901,2.162904,1.533478
1438,-0.928625,0.845527,-0.011618,-1.050865,-0.004417,0.12408,-60.843533,2.288818,0.778139
1439,-0.9379,0.843094,0.006455,-1.034803,-0.014858,0.145764,-53.730904,2.666414,3.862381
1440,-0.933262,0.84066,0.014201,-1.038819,0.014856,0.124883,-44.792892,2.414733,2.855361
1441,-0.935581,0.838227,0.021947,-1.032394,0.008432,0.130505,-34.97377,2.603531,3.673583
1442,-0.9379,0.826061,-0.001291,-1.013119,-0.025298,0.120867,-26.979893,3.358871,2.981126
1443,-0.9379,0.826061,-0.001291,-1.029984,-0.009236,0.128096,-21.000355,3.799498,2.225786
1444,-0.9379,0.830928,0.011619,-1.037212,0.00763,0.110427,-21.818579,2.981126,2.918243
1445,-0.9379,0.826061,0.016783,-1.03159,0.010841,0.102396,-26.224554,3.044158,2.918243
1446,-0.933262,0.838227,0.034856,-1.035606,-0.006827,0.133716,-28.9312,3.799498,2.918243
1447,-0.944856,0.816329,0.024528,-1.023559,0.019676,0.116852,-27.67235,3.044158,2.855361
1448,-0.942537,0.821195,0.006455,-1.039621,0.00281,0.104001,-22.762716,2.666414,4.428923
1449,-0.9379,0.813896,0.034856,-1.050063,0.000401,0.115245,-17.034859,3.044158,4.428923
1450,-0.9379,0.813896,0.034856,-1.03641,-0.000401,0.136929,-12.439937,3.610551,3.862381
1451,-0.956449,0.818762,0.009037,-1.028379,0.005219,0.120867,-10.929256,3.044158,3.421754
1452,-0.9379,0.821195,0.034856,-1.041228,0.018872,0.114443,-8.285642,3.358871,3.610551
1453,-0.947174,0.816329,0.021947,-1.035606,-0.004417,0.136127,-16.216637,3.421754,3.421754
1454,-0.944856,0.804163,0.019365,-1.034803,0.006023,0.116049,-18.230825,3.799498,3.232956
1455,-0.947174,0.804163,0.024528,-1.042834,0.00763,0.145764,-21.315067,2.792329,3.295839
1456,-0.947174,0.804163,0.024528,-1.037212,0.001204,0.122474,-23.895651,3.547668,3.358871
1457,-0.9379,0.809029,0.032274,-1.035606,0.004417,0.1297,-30.882359,3.044158,3.862381
1458,-0.9379,0.80173,0.032274,-1.039621,-0.015661,0.131307,-31.637699,2.603531,2.477616
1459,-0.942537,0.799296,0.032274,-1.016332,0.00281,0.131307,-32.455921,2.666414,1.722276
1460,-0.944856,0.80173,0.04002,-1.035606,0.020479,0.10079,-35.540165,2.414733,0.337511
1461,-0.951812,0.791997,0.055512,-1.03159,-0.014054,0.12167,-40.890427,4.617721,2.666414
1462,-0.951812,0.79443,0.019365,-1.015528,0.027707,0.087939,-46.30357,2.540499,0.904053
1463,-0.951812,0.79443,0.019365,-1.035606,0.027707,0.123276,-46.870113,4.554689,1.659393
1464,-0.949493,0.789564,0.058093,-1.058896,-0.009236,0.132914,-45.170635,4.617721,1.848191
1465,-0.942537,0.779831,0.071003,-1.03159,-0.025298,0.187526,-39.065033,4.051179,4.554689
1466,-0.949493,0.789564,0.065839,-1.039621,0.04136,0.105608,-35.47728,2.036989,1.533478
1467,-0.951812,0.774965,0.086495,-1.027575,-0.022889,0.141749,-35.414398,3.862381,3.988296
1468,-0.949493,0.774965,0.065839,-1.030788,-0.034132,0.143353,-34.092514,2.729446,2.855361
1469,-0.949493,0.774965,0.065839,-1.025968,-0.010039,0.12408,-33.777802,3.170073,2.666414
1470,-0.944856,0.774965,0.065839,-1.03641,0.026903,0.128096,-28.994085,3.358871,2.981126
1471,-0.951812,0.784697,0.073585,-1.025166,0.014856,0.112836,-24.776905,2.351701,2.351701
