Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
535,0.910076,-0.969618,-0.639025,-0.050998,-0.963327,0.16022,0.841171,3.799498,4.303008
536,0.912395,-0.964752,-0.615788,-0.052604,-0.955296,0.16022,1.659393,3.421754,4.365891
537,0.910076,-0.964752,-0.628698,-0.050998,-0.957705,0.147369,1.281649,3.295839,4.239976
538,0.910076,-0.964752,-0.628698,-0.060635,-0.952885,0.146567,1.029968,3.358871,4.365891
539,0.900801,-0.957452,-0.60546,-0.043769,-0.965736,0.1554,1.407564,3.736466,4.365891
540,0.898483,-0.972052,-0.631279,-0.061437,-0.952885,0.152991,1.092851,3.295839,4.177094
541,0.900801,-0.976918,-0.61837,-0.0518,-0.949674,0.152189,1.659393,3.547668,4.680604
542,0.90312,-0.967185,-0.608042,-0.048589,-0.962523,0.144158,1.407564,3.547668,4.428923
543,0.898483,-0.974484,-0.613206,-0.046982,-0.962523,0.140945,1.281649,3.547668,4.239976
544,0.910076,-0.964752,-0.597714,-0.055013,-0.960918,0.139338,1.533478,3.232956,4.365891
545,0.910076,-0.964752,-0.597714,-0.043769,-0.960918,0.146567,1.155883,3.736466,4.428923
546,0.896164,-0.967185,-0.595133,-0.049391,-0.967342,0.140142,1.092851,3.862381,3.988296
547,0.900801,-0.967185,-0.602878,-0.046982,-0.960114,0.148975,1.470596,3.484786,4.680604
548,0.893845,-0.969618,-0.623534,-0.058226,-0.951281,0.145764,1.344681,3.673583,3.988296
549,0.896164,-0.976918,-0.610624,-0.055815,-0.960918,0.140142,1.407564,3.484786,4.051179
550,0.905439,-0.969618,-0.628698,-0.053407,-0.95369,0.152189,1.596361,3.925264,4.177094
551,0.905439,-0.969618,-0.628698,-0.046982,-0.960114,0.146567,1.281649,3.295839,4.365891
552,0.898483,-0.962319,-0.60546,-0.048589,-0.958507,0.16022,1.407564,3.484786,4.303008
553,0.905439,-0.969618,-0.628698,-0.053407,-0.952885,0.152991,1.722276,3.547668,4.428923
554,0.886889,-0.964752,-0.597714,-0.057422,-0.954492,0.161022,1.218766,3.799498,4.303008
555,0.900801,-0.962319,-0.623534,-0.047784,-0.951281,0.110427,1.407564,3.421754,4.365891
556,0.896164,-0.969618,-0.631279,-0.055815,-0.952885,0.157811,1.344681,3.170073,3.988296
557,0.900801,-0.976918,-0.620952,-0.053407,-0.950476,0.136929,1.848191,3.799498,4.743636
558,0.900801,-0.976918,-0.620952,-0.04618,-0.949674,0.162628,1.344681,3.547668,4.177094
559,0.905439,-0.967185,-0.613206,-0.055815,-0.956901,0.128898,1.533478,3.044158,4.617721
560,0.905439,-0.974484,-0.626116,-0.060635,-0.954492,0.163433,1.281649,3.421754,4.365891
561,0.896164,-0.952586,-0.610624,-0.05662,-0.951281,0.157811,1.155883,3.295839,4.239976
562,0.886889,-0.957452,-0.623534,-0.049391,-0.952885,0.135323,1.344681,3.547668,4.239976
563,0.891527,-0.952586,-0.633861,-0.057422,-0.960918,0.158613,1.785308,3.547668,4.554689
564,0.891527,-0.952586,-0.633861,-0.058226,-0.960918,0.136127,1.470596,3.295839,4.177094
565,0.900801,-0.969618,-0.639025,-0.05662,-0.94887,0.169053,1.533478,3.547668,4.428923
566,0.891527,-0.964752,-0.639025,-0.050195,-0.957705,0.14978,1.344681,3.736466,3.988296
567,0.884571,-0.969618,-0.615788,-0.054211,-0.955296,0.170659,1.344681,3.925264,4.617721
568,0.884571,-0.972052,-0.633861,-0.0518,-0.954492,0.152991,1.092851,3.358871,4.554689
569,0.891527,-0.969618,-0.615788,-0.048589,-0.959312,0.152991,1.218766,3.421754,4.617721
570,0.896164,-0.964752,-0.641607,-0.042164,-0.966538,0.151384,1.533478,3.673583,4.177094
571,0.896164,-0.964752,-0.641607,-0.047784,-0.964934,0.17869,1.155883,3.358871,4.051179
572,0.891527,-0.959886,-0.641607,-0.059831,-0.956901,0.156204,1.218766,3.358871,4.617721
573,0.886889,-0.967185,-0.602878,-0.043769,-0.960918,0.158613,1.407564,3.547668,4.239976
574,0.889208,-0.955019,-0.628698,-0.055815,-0.95369,0.136127,1.596361,3.799498,4.051179
575,0.898483,-0.964752,-0.626116,-0.050195,-0.964934,0.137733,1.281649,3.673583,3.799498
576,0.896164,-0.959886,-0.597714,-0.052604,-0.966538,0.169857,1.344681,3.610551,4.303008
577,0.896164,-0.959886,-0.597714,-0.059029,-0.94887,0.151384,1.218766,3.484786,3.925264
578,0.891527,-0.957452,-0.641607,-0.058226,-0.958507,0.13452,1.533478,3.358871,4.051179
579,0.889208,-0.964752,-0.628698,-0.058226,-0.945659,0.144158,1.092851,3.484786,4.177094
580,0.879933,-0.962319,-0.636443,-0.050998,-0.960918,0.164235,1.218766,3.736466,4.680604
581,0.884571,-0.964752,-0.613206,-0.055815,-0.958507,0.152189,1.218766,3.358871,4.554689
582,0.879933,-0.969618,-0.595133,-0.048589,-0.963327,0.144158,1.596361,3.421754,3.673583
583,0.882252,-0.976918,-0.613206,-0.063044,-0.946461,0.158613,1.344681,3.421754,4.806519
584,0.882252,-0.976918,-0.613206,-0.045376,-0.962523,0.132111,1.029968,3.610551,4.491806
585,0.884571,-0.964752,-0.602878,-0.042164,-0.958507,0.177888,1.659393,3.484786,4.554689
586,0.884571,-0.969618,-0.597714,-0.029314,-1.063716,0.154598,1.470596,3.421754,6.065369
587,0.891527,-0.969618,-0.61837,-0.066257,-0.959312,0.161022,2.729446,3.358871,5.184263
588,0.882252,-0.972052,-0.615788,-0.048589,-0.928792,0.140945,3.358871,3.547668,3.358871
589,0.884571,-0.974484,-0.600296,-0.061437,-0.941643,0.152991,3.799498,3.673583,4.806519
590,0.884571,-0.974484,-0.600296,-0.038951,-0.949674,0.1554,1.848191,3.610551,3.421754
591,0.884571,-0.974484,-0.610624,-0.0518,-0.968145,0.169857,0.337511,3.484786,5.498976
592,0.882252,-0.974484,-0.60546,-0.055815,-0.964129,0.139338,-1.173019,3.610551,3.736466
593,0.891527,-0.957452,-0.636443,-0.052604,-0.973767,0.123276,-0.228882,3.421754,5.121231
594,0.893845,-0.964752,-0.626116,-0.063044,-0.94325,0.143353,0.778139,3.358871,3.673583
595,0.90312,-0.976918,-0.613206,-0.05662,-0.954492,0.168251,1.974106,3.484786,4.680604
596,0.896164,-0.974484,-0.633861,-0.05662,-0.937628,0.14978,2.225786,3.547668,3.799498
597,0.896164,-0.974484,-0.633861,-0.039754,-0.932808,0.146567,1.785308,3.295839,4.303008
598,0.884571,-0.989084,-0.644189,-0.061437,-0.957705,0.165037,1.092851,3.547668,4.365891
599,0.889208,-0.972052,-0.626116,-0.034936,-0.957705,0.153795,0.337511,3.421754,3.421754
600,0.891527,-0.962319,-0.633861,-0.064651,-0.96172,0.17869,0.526309,3.799498,4.995317
601,0.886889,-0.964752,-0.626116,-0.053407,-0.947265,0.157811,0.904053,3.484786,3.232956
602,0.893845,-0.955019,-0.608042,-0.053407,-0.964129,0.136127,1.659393,3.610551,5.939454
603,0.886889,-0.964752,-0.615788,-0.054211,-0.952885,0.1554,2.036989,3.421754,3.358871
604,0.886889,-0.964752,-0.615788,-0.045376,-0.94887,0.169857,2.414733,3.610551,4.365891
605,0.884571,-0.964752,-0.600296,-0.044573,-0.939234,0.165037,1.533478,3.610551,3.925264
606,0.886889,-0.974484,-0.608042,-0.04136,-0.918353,0.150582,1.155883,3.421754,3.925264
607,0.896164,-0.969618,-0.628698,-0.067864,-0.930399,0.146567,0.841171,3.799498,4.617721
608,0.886889,-0.962319,-0.636443,-0.063044,-0.968949,0.156204,0.337511,3.547668,3.673583
609,0.893845,-0.964752,-0.631279,-0.072682,-0.972965,0.175479,0.966936,3.799498,4.806519
610,0.893845,-0.964752,-0.631279,-0.038951,-0.960918,0.16022,1.722276,3.673583,3.421754
611,0.896164,-0.959886,-0.626116,-0.062242,-0.940839,0.136929,1.974106,3.484786,4.617721
612,0.893845,-0.94772,-0.641607,-0.047784,-0.939234,0.147369,1.848191,3.421754,3.673583
613,0.900801,-0.969618,-0.615788,-0.049391,-0.957705,0.164235,1.596361,3.736466,4.114211
614,0.893845,-0.964752,-0.61837,-0.055815,-0.945659,0.144158,0.715256,3.925264,4.051179
615,0.891527,-0.974484,-0.626116,-0.052604,-0.970554,0.157811,0.904053,3.295839,4.680604
616,0.896164,-0.969618,-0.608042,-0.06706,-0.951281,0.157006,1.218766,3.295839,5.121231
617,0.896164,-0.969618,-0.608042,-0.053407,-0.921566,0.120867,2.100021,3.862381,3.862381
618,0.884571,-0.974484,-0.60546,-0.059029,-0.937628,0.163433,2.981126,3.610551,6.002486
619,0.896164,-0.967185,-0.633861,-0.058226,-0.966538,0.144158,2.666414,3.736466,3.232956
620,0.886889,-0.962319,-0.610624,-0.042967,-0.963327,0.150582,1.659393,3.358871,4.932433
621,0.886889,-0.962319,-0.628698,-0.06706,-0.959312,0.139338,0.652224,3.547668,3.799498
622,0.882252,-0.964752,-0.60546,-0.03092,-0.948067,0.130505,0.400543,3.988296,4.554689
623,0.882252,-0.964752,-0.60546,-0.084728,-0.976176,0.185115,3.421754,1.029968,5.058348
624,0.879933,-0.967185,-0.620952,-0.038149,-0.955296,0.175479,5.624742,-0.795424,3.736466
625,0.889208,-0.969618,-0.61837,-0.074288,-0.956098,0.152991,2.666414,0.022799,5.435944
626,0.884571,-0.959886,-0.597714,-0.050195,-0.939234,0.166644,1.155883,-1.236051,3.799498
627,0.884571,-0.962319,-0.626116,-0.093563,-0.932808,0.159415,1.596361,-3.439039,6.002486
628,0.889208,-0.959886,-0.623534,-0.037345,-0.914337,0.145764,0.526309,-3.942549,2.666414
629,0.893845,-0.976918,-0.633861,-0.042164,-0.952083,0.140945,-8.348674,-7.341504,7.576048
630,0.893845,-0.976918,-0.633861,-0.093563,-0.952083,0.205194,-1.613647,-20.496696,3.232956
631,0.884571,-0.955019,-0.644189,0.004417,-0.926384,0.135323,4.428923,-29.434711,4.239976
632,0.896164,-0.974484,-0.649353,-0.091152,-0.97216,0.172266,3.107041,-37.99498,5.687773
633,0.889208,-0.967185,-0.639025,-0.026905,-0.959312,0.120867,3.925264,-40.575714,0.085831
634,0.872977,-0.969618,-0.602878,-0.068666,-0.95369,0.144158,3.358871,-48.632473,6.757826
635,0.886889,-0.969618,-0.623534,-0.109625,-0.955296,0.115245,2.351701,-53.982586,0.904053
636,0.886889,-0.969618,-0.623534,-0.031723,-0.95369,0.099183,2.288818,-41.645767,4.365891
637,0.889208,-0.959886,-0.662263,-0.091957,-0.964129,0.196359,-0.606626,-37.932098,4.239976
638,0.882252,-0.967185,-0.639025,-0.038951,-0.960114,0.165842,-0.103116,-38.75032,2.666414
639,0.877615,-0.972052,-0.67259,-0.10079,-0.960918,0.12408,-0.103116,-40.197968,5.435944
640,0.872977,-0.964752,-0.651935,-0.02048,-0.933612,0.136127,-1.424849,-28.868168,1.092851
641,0.861384,-0.969618,-0.662263,-0.062242,-1.005088,0.157006,1.407564,-33.148376,6.757826
642,0.877615,-0.964752,-0.67259,-0.04136,-0.975373,0.116049,2.855361,-33.525974,0.400543
643,0.877615,-0.964752,-0.67259,-0.045376,-0.95369,0.179495,3.421754,-36.547333,5.561858
644,0.859065,-0.974484,-0.675172,-0.079106,-0.959312,0.162628,2.918243,-37.617386,2.288818
645,0.854428,-0.974484,-0.698409,-0.011645,-0.955296,0.167448,1.722276,-35.917908,4.051179
646,0.863703,-0.969618,-0.688082,-0.088743,-0.980191,0.165842,-0.669509,-33.337177,4.365891
647,0.854428,-0.964752,-0.680336,-0.042967,-0.93843,0.133716,-0.291914,-25.469213,1.281649
648,0.849791,-0.959886,-0.690664,-0.067864,-0.970554,0.146567,-1.236051,-30.504763,6.254167
649,0.845153,-0.957452,-0.713901,-0.055013,-0.944052,0.150582,2.666414,-26.853979,1.974106
650,0.845153,-0.957452,-0.713901,-0.038951,-0.944854,0.153795,2.351701,-21.944492,4.932433
651,0.859065,-0.957452,-0.726811,-0.078304,-0.944854,0.112032,0.966936,-28.868168,3.295839
652,0.845153,-0.955019,-0.708737,-0.03092,-0.945659,0.157006,4.114211,-26.728064,3.736466
653,0.849791,-0.969618,-0.708737,-0.059831,-0.958507,0.126489,-0.480711,-27.609318,4.680604
654,0.852109,-0.952586,-0.721647,-0.050195,-0.935217,0.128898,0.337511,-27.420521,2.792329
655,0.849791,-0.962319,-0.711319,-0.057422,-0.960918,0.153795,0.337511,-33.085495,4.114211
656,0.849791,-0.962319,-0.711319,-0.050998,-0.979389,0.135323,1.596361,-34.470112,3.610551
657,0.838197,-0.957452,-0.713901,-0.055815,-0.952885,0.142551,3.925264,-28.742403,3.547668
658,0.840516,-0.952586,-0.744884,-0.066257,-0.973767,0.173873,1.533478,-33.022465,4.177094
659,0.835879,-0.957452,-0.724229,-0.050998,-0.967342,0.159415,1.155883,-39.883255,3.673583
660,0.835879,-0.955019,-0.711319,-0.048589,-0.966538,0.151384,-0.228882,-34.344345,3.610551
661,0.824286,-0.955019,-0.742302,-0.063044,-0.964129,0.142551,1.659393,-32.330154,3.484786
662,0.831241,-0.962319,-0.742302,-0.050998,-0.955296,0.138536,-0.795424,-34.092514,2.981126
663,0.831241,-0.962319,-0.742302,-0.063044,-0.964129,0.133716,0.148714,-39.757492,4.177094
664,0.819648,-0.952586,-0.742302,-0.064651,-0.957705,0.140142,2.225786,-39.25383,3.358871
665,0.821967,-0.962319,-0.755212,-0.071879,-0.944052,0.144158,3.107041,-28.553455,3.799498
666,0.808055,-0.94772,-0.762957,-0.04618,-0.956098,0.145764,2.855361,-21.56675,3.988296
667,0.819648,-0.962319,-0.755212,-0.055815,-0.959312,0.151384,0.778139,-22.448004,4.177094
668,0.810373,-0.942854,-0.724229,-0.061437,-0.952083,0.194752,-1.613647,-22.8256,3.673583
669,0.810373,-0.942854,-0.724229,-0.072682,-0.95369,0.198768,-2.054274,-27.231724,3.799498
670,0.810373,-0.957452,-0.781031,-0.063848,-0.968145,0.148173,-0.858307,-32.078327,3.673583
671,0.819648,-0.94772,-0.788777,-0.079106,-0.949674,0.14978,1.092851,-34.21843,3.547668
672,0.805736,-0.955019,-0.778449,-0.065453,-0.948067,0.168251,2.603531,-38.435608,3.736466
673,0.808055,-0.962319,-0.755212,-0.073484,-0.949674,0.14496,3.232956,-37.365555,3.044158
674,0.796461,-0.969618,-0.778449,-0.046982,-0.960114,0.150582,3.358871,-38.120895,3.421754
675,0.794143,-0.957452,-0.801686,-0.045376,-0.986618,0.169857,1.092851,-34.281315,4.114211
676,0.794143,-0.957452,-0.801686,-0.067864,-0.92317,0.148975,1.155883,-32.896549,2.918243
677,0.794143,-0.957452,-0.812014,-0.067864,-0.970554,0.176281,-2.872497,-39.065033,3.673583
678,0.775593,-0.962319,-0.801686,-0.042967,-0.956098,0.105608,-2.809614,-45.611115,3.925264
679,0.784868,-0.964752,-0.80685,-0.013252,-0.980995,0.116049,2.603531,-47.499538,3.988296
680,0.775593,-0.969618,-0.80685,-0.074288,-0.985011,0.1554,3.044158,-43.156445,3.925264
681,0.775593,-0.959886,-0.799104,-0.01807,-0.968949,0.161826,3.484786,-47.625305,4.177094
682,0.775593,-0.959886,-0.799104,-0.065453,-0.936021,0.133716,2.729446,-48.191845,4.995317
683,0.761681,-0.962319,-0.832669,-0.065453,-0.932808,0.142551,2.351701,-47.184826,2.351701
684,0.757044,-0.967185,-0.830087,-0.084728,-0.944052,0.159415,-0.103116,-42.904617,3.421754
685,0.752407,-0.967185,-0.814596,-0.049391,-0.932006,0.179495,-1.110137,-40.890427,2.729446
686,0.745451,-0.967185,-0.837833,-0.067864,-0.963327,0.131307,0.337511,-42.589905,4.114211
687,0.745451,-0.964752,-0.850743,-0.043769,-0.964129,0.092759,-3.376156,-53.604992,2.288818
688,0.743132,-0.979351,-0.863652,-0.042164,-0.950476,0.14496,0.211596,-55.430382,3.610551
689,0.743132,-0.979351,-0.863652,-0.069468,-0.936021,0.171464,6.569028,-53.667873,3.358871
690,0.738495,-0.976918,-0.850743,-0.049391,-0.95369,0.174675,5.247146,-44.415295,3.421754
691,0.738495,-0.981784,-0.86107,-0.047784,-0.959312,0.170659,1.722276,-45.04472,4.051179
692,0.733858,-0.959886,-0.86107,-0.03092,-0.952083,0.14978,2.351701,-40.449799,4.114211
693,0.731539,-0.979351,-0.886889,-0.077499,-0.94887,0.181903,-1.676679,-44.54121,3.862381
694,0.719945,-0.959886,-0.845579,-0.053407,-0.940037,0.131307,-2.683699,-47.877132,2.855361
695,0.722264,-0.972052,-0.840415,-0.096774,-0.931201,0.120065,-4.383177,-51.716717,3.673583
696,0.722264,-0.972052,-0.840415,-0.046982,-0.960918,0.124883,0.211596,-52.283257,3.547668
697,0.717627,-0.955019,-0.881726,-0.07509,-0.933612,0.157811,3.610551,-40.261002,4.617721
698,0.701396,-0.962319,-0.876562,-0.046982,-0.93843,0.14978,7.072538,-28.049946,3.484786
699,0.696759,-0.967185,-0.863652,-0.065453,-0.940037,0.14978,4.428923,-24.776905,4.743636
700,0.699078,-0.959886,-0.897217,-0.055013,-0.948067,0.173873,3.736466,-24.210363,2.792329
701,0.689803,-0.959886,-0.897217,-0.055815,-0.949674,0.195556,-3.627837,-24.336279,4.491806
702,0.689803,-0.959886,-0.897217,-0.055013,-0.957705,0.112032,-3.502071,-27.92403,3.421754
703,0.687484,-0.959886,-0.902381,-0.0518,-0.956098,0.131307,-3.250241,-29.119999,4.428923
704,0.671253,-0.957452,-0.915291,-0.077499,-0.928792,0.165842,1.092851,-34.847855,2.918243
705,0.685165,-0.957452,-0.902381,-0.055013,-0.944854,0.119261,5.058348,-42.401104,3.232956
706,0.680528,-0.952586,-0.902381,-0.07509,-0.944854,0.189132,6.757826,-43.78587,3.295839
707,0.668935,-0.962319,-0.892054,-0.026905,-0.965736,0.12408,7.009506,-36.610214,3.610551
708,0.673572,-0.962319,-0.9282,-0.077499,-0.954492,0.196359,-0.858307,-38.813354,3.610551
709,0.673572,-0.962319,-0.9282,-0.048589,-0.919155,0.165037,-2.243072,-35.729111,2.729446
710,0.673572,-0.950153,-0.902381,-0.073484,-0.937628,0.159415,-2.117306,-36.73613,4.428923
711,0.671253,-0.964752,-0.902381,-0.049391,-0.951281,0.162628,-1.110137,-32.518951,3.673583
712,0.64343,-0.955019,-0.925619,-0.0518,-0.963327,0.156204,1.722276,-26.728064,4.303008
713,0.636473,-0.967185,-0.933364,-0.061437,-0.952083,0.152991,3.736466,-24.776905,4.051179
714,0.641111,-0.959886,-0.933364,-0.068666,-0.937628,0.180297,2.351701,-27.042925,3.421754
715,0.641111,-0.959886,-0.933364,-0.04618,-0.950476,0.147369,5.310029,-27.987062,3.673583
716,0.634155,-0.967185,-0.899799,-0.052604,-0.944854,0.156204,1.092851,-27.735233,4.932433
717,0.634155,-0.957452,-0.920454,-0.050195,-0.980191,0.169053,-1.676679,-29.686541,2.225786
718,0.620243,-0.957452,-0.915291,-0.044573,-0.92799,0.14978,0.652224,-28.868168,3.925264
719,0.617924,-0.959886,-0.935946,-0.076697,-0.944052,0.148173,-1.676679,-26.476383,3.547668
720,0.617924,-0.955019,-0.938528,-0.0518,-0.958507,0.146567,0.400543,-26.476383,3.610551
721,0.622562,-0.950153,-0.943692,-0.07509,-0.952885,0.166644,2.225786,-26.979893,4.995317
722,0.622562,-0.950153,-0.943692,-0.052604,-0.945659,0.148975,5.813688,-24.839788,2.351701
723,0.620243,-0.959886,-0.954019,-0.068666,-0.960918,0.162628,4.428923,-24.08445,5.247146
724,0.615606,-0.952586,-0.959183,-0.053407,-0.959312,0.18351,1.344681,-24.08445,2.918243
725,0.604012,-0.955019,-0.954019,-0.054211,-0.94325,0.140142,-0.040084,-19.615591,5.373061
726,0.599375,-0.952586,-0.956602,-0.060635,-0.989829,0.184312,-1.298934,-18.104912,3.044158
727,0.606331,-0.957452,-0.923037,-0.055815,-0.946461,0.148173,-2.180189,-18.608421,4.303008
728,0.606331,-0.957452,-0.923037,-0.068666,-0.933612,0.137733,0.966936,-24.588108,3.421754
729,0.597056,-0.945287,-0.943692,-0.043769,-0.916746,0.137733,1.344681,-26.66518,3.610551
730,0.597056,-0.957452,-0.930782,-0.050998,-0.955296,0.157006,0.148714,-28.427542,4.177094
731,0.599375,-0.959886,-0.925619,-0.04136,-0.960918,0.152991,6.002486,-21.503866,3.547668
732,0.597056,-0.957452,-0.948856,-0.078304,-0.971358,0.159415,4.177094,-19.174963,4.932433
733,0.585463,-0.959886,-0.948856,-0.033329,-0.960114,0.181903,1.911074,-21.377951,3.232956
734,0.583144,-0.962319,-0.946274,-0.045376,-0.964129,0.148975,-1.739562,-21.56675,6.443113
735,0.583144,-0.962319,-0.946274,-0.043769,-0.94325,0.143353,-2.998412,-21.000355,2.414733
736,0.592419,-0.957452,-0.951438,-0.055815,-0.947265,0.150582,0.715256,-22.573917,4.932433
737,0.587782,-0.955019,-0.948856,-0.079106,-0.956901,0.147369,0.337511,-25.595129,3.547668
738,0.578507,-0.959886,-0.964347,-0.022085,-0.974569,0.148173,2.666414,-26.728064,4.051179
739,0.583144,-0.957452,-0.964347,-0.07991,-0.960114,0.150582,4.491806,-33.463089,4.365891
740,0.562276,-0.950153,-0.946274,-0.054211,-0.948067,0.200374,0.966936,-31.071306,2.981126
741,0.564595,-0.957452,-0.938528,-0.053407,-0.920762,0.152189,2.855361,-27.294605,5.373061
742,0.564595,-0.957452,-0.938528,-0.043769,-0.94887,0.157006,1.848191,-30.819473,2.414733
743,0.559958,-0.955019,-0.959183,-0.040558,-0.944854,0.135323,0.652224,-32.581837,4.617721
744,0.553001,-0.957452,-0.946274,-0.062242,-0.949674,0.14978,-0.984222,-27.105808,3.547668
745,0.550683,-0.94772,-0.972093,-0.058226,-0.935217,0.131307,-0.921339,-24.902821,4.114211
746,0.543727,-0.945287,-0.979839,-0.082319,-0.96172,0.168251,4.617721,-29.812304,3.925264
747,0.53909,-0.952586,-0.985003,-0.047784,-0.994648,0.146567,1.344681,-38.183777,3.799498
748,0.53909,-0.952586,-0.985003,-0.048589,-0.956901,0.152189,3.547668,-41.645767,3.925264
749,0.534452,-0.955019,-0.990166,-0.064651,-0.954492,0.135323,3.044158,-43.722839,2.855361
750,0.525178,-0.950153,-0.987584,-0.055013,-0.989829,0.161826,1.092851,-50.772579,3.988296
751,0.527496,-0.950153,-0.966929,-0.063848,-0.962523,0.150582,-0.606626,-60.780495,3.107041
752,0.518222,-0.950153,-0.974675,-0.039754,-0.976176,0.142551,1.407564,-60.151073,3.421754
753,0.508947,-0.950153,-0.972093,-0.040558,-0.959312,0.19395,3.295839,-55.745094,4.239976
754,0.50431,-0.952586,-0.990166,-0.046982,-0.901487,0.159415,-3.879666,-48.569592,5.247146
755,0.50431,-0.952586,-0.990166,-0.040558,-0.949674,0.157006,0.274628,-47.877132,3.107041
756,0.492716,-0.957452,-0.969511,-0.036542,-0.95369,0.146567,2.162904,-45.611115,4.869551
757,0.495035,-0.952586,-0.990166,-0.055013,-0.965736,0.186721,3.107041,-42.589905,2.729446
758,0.483442,-0.952586,-1.015986,-0.036542,-0.934415,0.16022,2.729446,-42.275192,3.799498
759,0.476486,-0.959886,-1.023731,-0.049391,-0.944854,0.175479,0.841171,-43.408127,4.114211
760,0.476486,-0.959886,-0.987584,-0.030116,-0.960114,0.203587,-0.795424,-45.925827,3.736466
761,0.476486,-0.959886,-0.987584,-0.065453,-0.947265,0.1554,-0.165999,-48.191845,3.925264
762,0.462574,-0.957452,-0.990166,-0.083121,-0.964934,0.172266,-3.439039,-59.836357,2.162904
763,0.464892,-0.945287,-1.023731,-0.035738,-0.94325,0.169857,0.022799,-69.655624,3.421754
764,0.446343,-0.957452,-1.023731,-0.06706,-0.950476,0.140142,4.869551,-70.914474,3.232956
765,0.444024,-0.94042,-1.005658,-0.058226,-0.954492,0.145764,5.498976,-61.221123,3.044158
766,0.432431,-0.945287,-1.005658,-0.048589,-0.940037,0.162628,4.743636,-57.696255,4.051179
767,0.420838,-0.950153,-1.003076,-0.063044,-0.939234,0.165037,2.100021,-47.940018,2.729446
768,0.420838,-0.950153,-1.003076,-0.048589,-0.950476,0.157811,-0.732541,-45.04472,3.799498
769,0.418519,-0.952586,-1.003076,-0.039754,-0.958507,0.181099,-1.676679,-44.415295,3.799498
770,0.406926,-0.94772,-0.997912,-0.052604,-0.945659,0.152991,-1.110137,-50.017239,3.107041
771,0.390695,-0.952586,-1.00824,-0.057422,-0.949674,0.123276,0.022799,-47.940018,3.295839
772,0.39997,-0.952586,-1.00824,-0.046982,-0.984207,0.128898,4.491806,-50.898491,2.918243
773,0.383739,-0.959886,-1.023731,-0.078304,-0.946461,0.184312,5.813688,-49.828442,4.051179
774,0.383739,-0.959886,-1.023731,-0.057422,-0.940839,0.13452,5.750656,-53.479076,2.414733
775,0.372146,-0.950153,-1.015986,-0.055815,-0.98742,0.159415,2.603531,-53.856819,4.428923
776,0.362871,-0.957452,-1.010822,-0.042164,-0.94325,0.194752,0.715256,-49.010067,3.547668
777,0.360552,-0.959886,-1.000494,-0.061437,-0.922368,0.157811,-0.795424,-50.269066,3.547668
778,0.358234,-0.955019,-1.015986,-0.055013,-0.94887,0.180297,-1.991391,-51.464886,3.484786
779,0.353596,-0.955019,-0.99533,-0.045376,-0.973767,0.161826,-0.040084,-58.766308,3.547668
780,0.344322,-0.962319,-0.974675,-0.054211,-0.968145,0.18351,0.841171,-58.199913,3.799498
781,0.344322,-0.962319,-0.974675,-0.048589,-0.96172,0.162628,2.603531,-60.465782,2.351701
782,0.344322,-0.959886,-0.99533,-0.055013,-0.966538,0.140142,4.995317,-58.073997,4.114211
783,0.323454,-0.967185,-1.003076,-0.066257,-0.994648,0.158613,3.044158,-54.989754,3.610551
784,0.321135,-0.972052,-1.005658,-0.038149,-0.958507,0.179495,1.155883,-52.409023,2.792329
785,0.304904,-0.972052,-1.026313,-0.080712,-0.936021,0.161022,-0.543594,-52.346142,3.547668
786,0.29563,-0.964752,-1.018567,-0.062242,-0.935217,0.159415,-1.865476,-55.556297,2.477616
787,0.293311,-0.962319,-1.00824,-0.079106,-0.937628,0.141749,-0.291914,-55.87101,4.806519
788,0.293311,-0.962319,-1.00824,-0.045376,-0.994648,0.12408,1.785308,-54.108501,2.855361
789,0.281718,-0.955019,-1.028895,-0.049391,-0.960918,0.165842,3.232956,-47.184826,4.365891
790,0.263168,-0.962319,-1.018567,-0.055815,-0.968949,0.12167,3.736466,-45.73703,4.114211
791,0.26085,-0.962319,-1.00824,-0.046982,-0.967342,0.173068,3.044158,-50.583778,3.170073
792,0.263168,-0.962319,-1.015986,-0.061437,-0.947265,0.17869,1.029968,-59.773479,3.736466
793,0.246938,-0.969618,-1.013404,-0.036542,-0.968145,0.200374,0.841171,-58.577507,2.603531
794,0.246938,-0.969618,-1.013404,-0.033329,-0.962523,0.168251,-0.040084,-52.094311,4.491806
795,0.244619,-0.962319,-1.00824,-0.05662,-0.947265,0.173068,0.022799,-54.486244,3.107041
796,0.235345,-0.976918,-1.023731,-0.050195,-0.944052,0.137733,1.344681,-54.61216,3.736466
797,0.239982,-0.967185,-1.005658,-0.063848,-0.944052,0.138536,2.792329,-46.99588,2.981126
798,0.230707,-0.964752,-1.018567,-0.038149,-0.95369,0.137733,2.477616,-39.316864,3.232956
799,0.237663,-0.964752,-1.010822,-0.049391,-0.957705,0.171464,3.610551,-30.064137,4.743636
800,0.219114,-0.964752,-1.005658,-0.0518,-0.94887,0.181099,1.785308,-28.868168,3.107041
801,0.219114,-0.964752,-1.005658,-0.044573,-0.96172,0.169857,-0.354797,-32.707752,4.365891
802,0.207521,-0.967185,-0.985003,-0.032527,-0.97216,0.174675,-0.606626,-35.854877,3.044158
