Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
553,1.777257,0.122875,-1.222539,-0.052604,0.019676,-0.854103,1.722276,4.239976,-32.581837
554,1.779575,0.125308,-1.214794,-0.067864,0.038951,-0.809933,2.100021,4.617721,-35.162567
555,1.781894,0.127741,-1.214794,-0.063848,0.045376,-0.853301,1.407564,4.428923,-37.302673
556,1.779575,0.144774,-1.204466,-0.059029,0.034132,-0.817162,1.785308,4.303008,-38.372726
557,1.779575,0.14964,-1.191556,-0.034132,0.021283,-0.817162,2.351701,5.624742,-37.113876
558,1.777257,0.152073,-1.188974,-0.075895,0.040556,-0.798689,2.414733,5.876571,-39.946289
559,1.786531,0.164239,-1.212212,-0.058226,0.046178,-0.827601,1.155883,4.051179,-42.778702
560,1.786531,0.164239,-1.212212,-0.071879,0.026101,-0.818768,1.848191,4.428923,-46.24054
561,1.774938,0.161806,-1.207048,-0.08553,0.005219,-0.813146,2.414733,5.310029,-49.010067
562,1.781894,0.169105,-1.181229,-0.062242,0.018872,-0.802704,1.344681,4.428923,-53.101482
563,1.784212,0.178838,-1.168319,-0.048589,0.044571,-0.809933,0.904053,3.107041,-53.353161
564,1.779575,0.181271,-1.20963,-0.042164,0.042967,-0.81154,2.225786,4.869551,-53.730904
565,1.786531,0.191004,-1.19672,-0.036542,0.032525,-0.805918,2.351701,5.750656,-53.730904
566,1.786531,0.191004,-1.19672,-0.052604,0.030116,-0.791462,1.911074,4.743636,-53.290279
567,1.777257,0.191004,-1.191556,-0.025298,0.044571,-0.813948,1.911074,4.932433,-55.682064
568,1.767982,0.188571,-1.178647,-0.08553,0.046982,-0.819571,2.414733,4.554689,-50.457867
569,1.770301,0.212902,-1.191556,-0.008432,0.029314,-0.873378,2.729446,4.428923,-46.429485
570,1.774938,0.220202,-1.204466,-0.030116,0.033329,-0.833224,2.288818,4.428923,-40.890427
571,1.779575,0.222635,-1.173483,-0.047784,0.013252,-0.777005,1.785308,4.932433,-39.44278
572,1.772619,0.229935,-1.168319,-0.052604,0.050193,-0.773794,1.974106,4.491806,-36.547333
573,1.772619,0.229935,-1.168319,-0.059831,0.022085,-0.810735,2.414733,5.121231,-36.421417
574,1.784212,0.237234,-1.170901,-0.048589,0.040556,-0.827601,2.100021,4.806519,-38.939117
575,1.781894,0.237234,-1.186392,-0.071075,0.061437,-0.780218,2.351701,5.184263,-38.246811
576,1.779575,0.237234,-1.188974,-0.059831,0.014856,-0.819571,2.162904,4.680604,-38.435608
577,1.765663,0.234801,-1.191556,-0.083121,0.037345,-0.813948,1.344681,3.673583,-43.848755
578,1.761026,0.242101,-1.165737,-0.059029,0.074286,-0.790658,1.470596,3.925264,-45.485348
579,1.767982,0.2494,-1.165737,-0.064651,0.043769,-0.821177,2.918243,6.128401,-47.436504
580,1.767982,0.2494,-1.165737,-0.075895,0.026903,-0.783431,2.100021,5.750656,-45.422318
581,1.761026,0.256699,-1.173483,-0.048589,0.040556,-0.802704,1.218766,4.869551,-42.715816
582,1.75407,0.256699,-1.181229,-0.050998,0.032525,-0.791462,2.540499,6.88374,-42.275192
583,1.756389,0.261566,-1.19672,-0.06706,0.047784,-0.790658,1.596361,4.491806,-36.484303
584,1.758707,0.271299,-1.191556,-0.042967,0.046982,-0.804311,0.400543,3.421754,-32.267124
585,1.758707,0.266432,-1.201884,-0.037345,0.038951,-0.840452,2.100021,5.184263,-31.574818
586,1.758707,0.266432,-1.201884,-0.079106,0.038147,-0.835632,2.100021,4.177094,-28.9312
587,1.761026,0.271299,-1.186392,-0.060635,0.047784,-0.848483,1.533478,3.232956,-26.287586
588,1.749432,0.285898,-1.214794,-0.058226,0.027707,-0.821177,2.225786,5.247146,-25.280416
589,1.751751,0.290764,-1.18381,-0.082319,0.03654,-0.817162,1.848191,5.750656,-27.92403
590,1.742477,0.29563,-1.186392,-0.049391,0.022085,-0.825995,1.533478,4.617721,-30.882359
591,1.742477,0.293197,-1.181229,-0.071075,0.037345,-0.817162,1.596361,3.925264,-37.428589
592,1.749432,0.300496,-1.170901,-0.087941,0.043769,-0.817964,1.848191,4.428923,-40.135086
593,1.749432,0.300496,-1.170901,-0.049391,0.034132,-0.817964,2.351701,5.876571,-38.687439
594,1.749432,0.298063,-1.181229,-0.052604,0.015661,-0.816357,1.344681,4.806519,-37.554352
595,1.735521,0.305363,-1.160573,-0.08553,0.053407,-0.813948,-1.550764,-0.291914,-30.630676
596,1.733202,0.312662,-1.170901,-0.042967,0.026903,-0.862136,1.785308,3.988296,-25.721043
597,1.742477,0.317529,-1.163155,-0.068666,0.038147,-0.799493,2.036989,5.813688,-20.307899
598,1.735521,0.329695,-1.181229,-0.07509,0.04136,-0.818768,0.652224,2.918243,-21.126122
599,1.735521,0.329695,-1.181229,-0.05662,0.048587,-0.813146,1.722276,4.554689,-26.413351
600,1.744795,0.317529,-1.1425,-0.058226,0.042967,-0.834026,1.533478,5.058348,-30.127018
601,1.733202,0.327261,-1.168319,-0.060635,0.030918,-0.837239,1.218766,4.303008,-30.945391
602,1.730883,0.336994,-1.178647,-0.048589,0.022887,-0.83001,2.729446,6.380081,-30.630676
603,1.737839,0.332128,-1.19672,-0.062242,0.046982,-0.821177,1.848191,4.617721,-30.001255
604,1.733202,0.329695,-1.181229,-0.061437,0.029314,-0.81154,0.589341,4.239976,-29.182882
605,1.721609,0.339427,-1.178647,-0.06706,0.028509,-0.785036,0.526309,3.295839,-27.483404
606,1.721609,0.339427,-1.178647,-0.063044,0.032525,-0.830815,3.358871,5.121231,-22.88863
607,1.721609,0.358893,-1.165737,-0.063044,0.046178,-0.849285,1.848191,3.170073,-17.538368
608,1.726246,0.346727,-1.157991,-0.060635,0.039754,-0.842861,2.414733,5.247146,-14.265328
609,1.71929,0.341861,-1.168319,-0.052604,0.038147,-0.822784,1.218766,3.295839,-13.132393
610,1.723927,0.356459,-1.165737,-0.055815,0.021283,-0.832419,1.218766,3.736466,-17.727167
611,1.723927,0.358893,-1.163155,-0.055013,0.032525,-0.809131,1.785308,4.932433,-23.266226
612,1.723927,0.358893,-1.163155,-0.044573,0.034934,-0.819571,1.533478,4.869551,-26.224554
613,1.714653,0.368625,-1.173483,-0.047784,0.031723,-0.809933,1.596361,4.995317,-29.245914
614,1.714653,0.351593,-1.186392,-0.044573,0.027707,-0.816357,1.722276,4.806519,-34.721939
615,1.721609,0.351593,-1.170901,-0.04136,0.027707,-0.838846,1.848191,5.247146,-41.393936
616,1.710015,0.34916,-1.176065,-0.093563,0.015661,-0.759337,0.400543,3.736466,-47.121792
617,1.703059,0.361326,-1.19672,-0.01807,0.022085,-0.783431,1.911074,6.128401,-51.464886
618,1.710015,0.371059,-1.186392,-0.072682,0.0518,-0.809131,2.477616,6.317198,-50.457867
619,1.710015,0.371059,-1.186392,-0.081515,0.028509,-0.852499,1.659393,3.421754,-49.639492
620,1.700741,0.378358,-1.191556,-0.03092,0.008432,-0.805115,3.358871,7.638931,-52.849651
621,1.703059,0.373492,-1.168319,-0.044573,0.022085,-0.822784,2.729446,6.946623,-54.549129
622,1.705378,0.388091,-1.181229,-0.070273,0.055815,-0.810735,0.274628,3.736466,-53.982586
623,1.703059,0.40269,-1.168319,-0.05662,0.045376,-0.817964,0.652224,3.107041,-50.961376
624,1.68451,0.397823,-1.186392,-0.068666,0.042967,-0.805115,2.351701,5.498976,-47.499538
625,1.68451,0.397823,-1.186392,-0.044573,0.023692,-0.820373,2.918243,6.443113,-45.04472
626,1.686829,0.412422,-1.173483,-0.052604,0.046178,-0.833224,1.596361,4.554689,-41.834564
627,1.682191,0.409989,-1.168319,-0.028511,0.044571,-0.795478,0.526309,3.736466,-40.386917
628,1.675235,0.417289,-1.178647,-0.059831,-0.002008,-0.809131,0.589341,3.295839,-43.911636
629,1.672917,0.424588,-1.191556,-0.071075,0.052602,-0.78102,1.722276,5.121231,-46.618282
630,1.665961,0.424588,-1.178647,-0.061437,0.035738,-0.828404,3.421754,7.513165,-47.499538
631,1.659005,0.434321,-1.19672,-0.074288,0.055815,-0.77299,0.966936,4.239976,-47.814251
632,1.659005,0.434321,-1.19672,-0.038149,0.026101,-0.813146,1.029968,4.177094,-46.932995
633,1.656686,0.431888,-1.173483,-0.023692,0.045376,-0.830815,2.981126,4.932433,-45.674145
634,1.656686,0.441621,-1.194138,-0.061437,0.038147,-0.857316,1.092851,3.044158,-42.086391
635,1.663642,0.446487,-1.191556,-0.050998,0.030116,-0.835632,1.911074,4.617721,-39.883255
636,1.633499,0.444054,-1.20963,-0.063044,0.030918,-0.822784,3.610551,6.065369,-40.890427
637,1.628862,0.446487,-1.181229,-0.050998,0.038147,-0.817162,1.722276,4.806519,-47.05891
638,1.628862,0.446487,-1.181229,-0.059029,0.039754,-0.797084,1.407564,5.310029,-48.632473
639,1.626543,0.453786,-1.199302,-0.055013,0.030918,-0.817964,2.162904,5.750656,-49.32478
640,1.635818,0.458653,-1.188974,-0.053407,0.00763,-0.798689,1.533478,5.373061,-50.961376
641,1.628862,0.458653,-1.168319,-0.050998,0.023692,-0.816357,1.785308,3.862381,-50.331951
642,1.619587,0.463519,-1.19672,-0.055013,0.0518,-0.78102,0.904053,4.303008,-41.897446
643,1.61495,0.470819,-1.181229,-0.047784,0.031723,-0.797887,2.603531,5.121231,-33.966602
644,1.603357,0.470819,-1.19672,-0.081515,0.046178,-0.859725,1.785308,4.303008,-30.064137
645,1.603357,0.470819,-1.19672,-0.048589,0.0518,-0.789053,1.155883,2.792329,-17.916113
646,1.612631,0.475685,-1.201884,-0.059029,0.048587,-0.821979,1.533478,3.799498,-4.383177
647,1.612631,0.468385,-1.20963,-0.055013,0.027707,-0.848483,1.281649,3.610551,1.848191
648,1.612631,0.478118,-1.212212,-0.049391,0.025298,-0.832419,1.848191,4.051179,-0.480711
649,1.603357,0.468385,-1.212212,-0.05662,0.030918,-0.812342,1.092851,3.673583,-6.775111
650,1.607994,0.473252,-1.188974,-0.063044,0.035738,-0.820373,1.596361,3.736466,-11.307001
651,1.610313,0.473252,-1.214794,-0.043769,0.019676,-0.800295,2.036989,5.058348,-16.971975
652,1.610313,0.473252,-1.214794,-0.059831,0.03654,-0.827601,1.911074,4.365891,-18.608421
653,1.605675,0.480551,-1.199302,-0.050998,0.03654,-0.816357,1.848191,4.428923,-16.971975
654,1.607994,0.482984,-1.18381,-0.050998,0.03654,-0.800295,1.092851,3.799498,-17.160774
655,1.605675,0.478118,-1.18381,-0.055013,0.031723,-0.79628,1.470596,4.177094,-19.804388
656,1.589445,0.490284,-1.19672,-0.063848,0.025298,-0.81154,1.911074,4.365891,-24.273396
657,1.589445,0.490284,-1.204466,-0.057422,0.01807,-0.843663,1.344681,3.610551,-24.839788
658,1.589445,0.490284,-1.204466,-0.036542,0.022085,-0.837239,2.100021,5.498976,-22.573917
659,1.582489,0.480551,-1.227703,-0.060635,0.047784,-0.807524,1.596361,3.547668,-18.419624
660,1.584807,0.490284,-1.194138,-0.03092,0.024494,-0.816357,1.407564,4.743636,-13.824701
661,1.589445,0.485418,-1.20963,-0.054211,0.020479,-0.812342,1.848191,5.435944,-16.405434
662,1.589445,0.480551,-1.201884,-0.063848,0.026903,-0.833224,3.044158,6.128401,-24.08445
663,1.582489,0.492717,-1.214794,-0.026905,-0.002008,-0.815555,3.421754,5.939454,-34.21843
664,1.58017,0.49515,-1.194138,-0.00763,-0.032527,-0.777809,2.603531,5.184263,-49.387814
665,1.58017,0.49515,-1.194138,-0.098381,0.055013,-0.73685,2.855361,8.142591,-61.598869
666,1.58017,0.500016,-1.201884,-0.028511,0.047784,-0.8011,3.610551,8.268356,-73.809921
667,1.563939,0.509749,-1.19672,-0.012449,0.017267,-0.826799,2.666414,5.624742,-86.083862
668,1.575533,0.500016,-1.219957,-0.050998,0.042162,-0.824388,1.470596,5.561858,-86.398575
669,1.550027,0.519482,-1.191556,-0.030116,0.042162,-0.791462,0.904053,3.862381,-84.887894
670,1.536115,0.519482,-1.18381,-0.050998,0.008432,-0.779416,1.911074,5.750656,-74.124634
671,1.536115,0.519482,-1.18381,-0.064651,0.081515,-0.833224,1.659393,4.743636,-63.235313
672,1.517566,0.517049,-1.194138,-0.052604,0.061437,-0.815555,2.981126,6.065369,-45.73703
673,1.51061,0.521915,-1.194138,-0.04618,0.033329,-0.819571,1.218766,4.932433,-33.274292
674,1.508291,0.531648,-1.191556,-0.036542,0.016463,-0.808326,1.029968,4.051179,-27.042925
675,1.503654,0.524348,-1.230285,-0.071879,0.035738,-0.809933,2.036989,5.373061,-26.791096
676,1.499017,0.531648,-1.238031,-0.059831,0.044571,-0.846072,2.414733,4.869551,-27.92403
677,1.496698,0.531648,-1.194138,-0.058226,0.014054,-0.786642,1.596361,5.687773,-32.896549
678,1.496698,0.531648,-1.194138,-0.036542,0.025298,-0.818768,1.659393,4.869551,-44.100582
679,1.487424,0.536514,-1.227703,-0.072682,0.029314,-0.768974,1.470596,4.995317,-53.542107
680,1.489742,0.531648,-1.227703,-0.0518,0.015661,-0.822784,1.533478,4.869551,-55.996777
681,1.492061,0.534081,-1.214794,-0.075895,0.030116,-0.818768,0.589341,2.792329,-57.318653
682,1.480468,0.538947,-1.222539,-0.033329,0.012448,-0.854907,1.911074,4.491806,-59.962273
683,1.478149,0.546247,-1.20963,-0.059029,0.011645,-0.78584,1.407564,5.121231,-59.458763
684,1.478149,0.546247,-1.20963,-0.046982,0.043769,-0.84527,2.288818,4.743636,-52.346142
685,1.459599,0.531648,-1.207048,-0.047784,0.013252,-0.819571,2.981126,6.694794,-55.556297
686,1.461918,0.538947,-1.214794,-0.065453,0.039754,-0.810735,2.666414,6.380081,-62.920597
687,1.457281,0.541381,-1.214794,-0.067864,0.020479,-0.803509,4.428923,7.89076,-68.963173
688,1.448006,0.538947,-1.230285,-0.068666,0.026101,-0.793871,3.862381,8.520185,-72.236214
689,1.436413,0.543814,-1.212212,-0.016465,0.034934,-0.821979,3.170073,6.317198,-73.684006
690,1.420182,0.541381,-1.230285,-0.042967,0.014054,-0.854907,2.100021,4.554689,-79.852493
691,1.420182,0.541381,-1.230285,-0.063044,0.030116,-0.801902,2.414733,6.694794,-83.817841
692,1.417863,0.543814,-1.219957,-0.066257,0.047784,-0.832419,3.170073,5.498976,-80.104172
693,1.410908,0.543814,-1.217375,-0.050195,0.028509,-0.794673,2.540499,8.205473,-71.229187
694,1.403952,0.551113,-1.230285,-0.089548,0.116049,-0.842057,3.295839,8.142591,-67.326721
695,1.399314,0.551113,-1.222539,-0.071075,0.0518,-0.822784,3.799498,7.072538,-58.829334
696,1.378446,0.54868,-1.222539,-0.057422,0.011645,-0.807524,2.855361,6.128401,-54.737926
697,1.376127,0.551113,-1.201884,-0.047784,0.042967,-0.827601,1.029968,4.177094,-49.261898
698,1.376127,0.551113,-1.201884,-0.05662,0.04136,-0.846877,1.533478,4.114211,-46.681168
699,1.376127,0.54868,-1.240613,-0.087941,0.061437,-0.815555,1.911074,4.995317,-47.373623
700,1.364534,0.555979,-1.227703,-0.057422,0.032525,-0.810735,1.974106,4.995317,-47.940018
701,1.357578,0.543814,-1.25094,-0.050998,0.026903,-0.825193,0.778139,3.988296,-50.206036
702,1.352941,0.538947,-1.219957,-0.039754,0.055815,-0.846072,1.281649,5.373061,-54.737926
703,1.33671,0.551113,-1.238031,0.09597,0.055815,-0.895866,0.274628,3.925264,-54.61216
704,1.33671,0.551113,-1.238031,-0.06706,0.034934,-0.785036,4.617721,12.107939,-52.346142
705,1.334391,0.553546,-1.238031,-0.048589,0.00763,-0.864545,1.029968,3.295839,-56.059807
706,1.334391,0.546247,-1.256104,-0.050998,0.034934,-0.843663,1.092851,3.799498,-63.990658
707,1.318161,0.546247,-1.248359,-0.045376,0.000401,-0.810735,2.477616,6.065369,-68.837257
708,1.308886,0.541381,-1.258686,-0.095168,0.018872,-0.856514,1.974106,3.358871,-73.117462
709,1.304249,0.555979,-1.243195,-0.06706,0.027707,-0.869363,3.925264,7.576048,-78.719406
710,1.288018,0.538947,-1.248359,-0.017267,-0.006827,-0.818768,2.792329,6.694794,-85.517319
711,1.288018,0.538947,-1.248359,-0.03092,0.00281,-0.748094,1.785308,7.953643,-92.755852
712,1.281062,0.563279,-1.248359,-0.030116,0.037345,-0.849285,2.855361,4.995317,-94.203499
713,1.26715,0.551113,-1.253522,-0.03092,0.046982,-0.854907,2.036989,3.421754,-88.160934
714,1.253238,0.551113,-1.26385,-0.089548,-0.002812,-0.764156,2.225786,7.701964,-88.223961
715,1.246282,0.54868,-1.256104,-0.235711,0.116852,-0.798689,1.344681,4.051179,-86.964966
716,1.225414,0.546247,-1.243195,-0.009236,-0.023692,-0.802704,7.387251,14.499874,-83.880875
717,1.225414,0.546247,-1.243195,-0.037345,0.029314,-0.813948,-0.732541,2.918243,-88.035019
718,1.223096,0.543814,-1.232867,-0.083121,0.093561,-0.825193,1.596361,4.491806,-76.012909
719,1.206865,0.534081,-1.240613,-0.042164,0.034934,-0.850892,2.540499,5.435944,-67.956146
720,1.202228,0.541381,-1.289669,-0.07509,0.034132,-0.805918,1.659393,5.184263,-59.710442
721,1.19759,0.546247,-1.227703,-0.061437,0.049391,-0.825995,2.540499,4.303008,-55.304466
722,1.185997,0.534081,-1.245777,-0.054211,0.024494,-0.81154,1.848191,4.932433,-50.961376
723,1.176722,0.536514,-1.25094,-0.048589,0.029314,-0.825995,1.911074,4.680604,-46.99588
724,1.176722,0.536514,-1.25094,-0.074288,0.022085,-0.838846,1.218766,3.862381,-45.170635
725,1.172085,0.531648,-1.256104,-0.064651,0.039754,-0.832419,1.785308,4.680604,-42.904617
726,1.167448,0.531648,-1.261268,-0.054211,0.03654,-0.803509,1.533478,4.869551,-42.967499
727,1.155855,0.534081,-1.240613,-0.064651,0.043769,-0.820373,1.848191,5.121231,-47.184826
728,1.137305,0.524348,-1.256104,-0.05662,0.001204,-0.814753,2.036989,5.561858,-48.569592
729,1.130349,0.531648,-1.235449,-0.063044,0.026101,-0.798689,1.659393,4.239976,-48.128963
730,1.130349,0.531648,-1.235449,-0.074288,0.030116,-0.813948,1.470596,4.743636,-48.947186
731,1.134986,0.524348,-1.27676,-0.049391,0.028509,-0.798689,2.414733,6.254167,-52.534939
732,1.137305,0.534081,-1.266432,-0.065453,-0.022085,-0.794673,2.540499,7.513165,-60.654732
733,1.123393,0.529215,-1.256104,-0.065453,-0.004417,-0.7754,2.666414,6.002486,-75.005737
734,1.121074,0.517049,-1.302579,-0.046982,0.013252,-0.759337,2.981126,7.953643,-82.55899
735,1.107162,0.519482,-1.27676,-0.095168,0.000401,-0.773794,2.792329,6.569028,-87.972137
736,1.104844,0.517049,-1.302579,-0.096774,0.043769,-0.838041,3.107041,4.554689,-91.559891
737,1.104844,0.517049,-1.302579,-0.063044,0.018872,-0.819571,3.107041,7.638931,-90.238152
738,1.095569,0.50245,-1.27676,-0.043769,0.072682,-0.800295,2.792329,6.128401,-80.481918
739,1.081657,0.497583,-1.310325,-0.034936,0.101592,-0.813948,2.792329,7.513165,-68.837257
740,1.088613,0.492717,-1.294833,-0.050998,0.046982,-0.793069,1.848191,6.128401,-56.689232
741,1.070064,0.490284,-1.294833,-0.046982,0.089546,-0.790658,0.841171,3.988296,-44.666977
742,1.065427,0.485418,-1.281924,-0.072682,0.033329,-0.834026,1.344681,3.295839,-31.826496
743,1.065427,0.485418,-1.281924,-0.059029,0.010841,-0.802704,1.722276,4.554689,-24.650991
744,1.060789,0.492717,-1.305161,-0.022889,0.020479,-0.813948,1.596361,4.680604,-23.769737
745,1.053833,0.485418,-1.292251,-0.064651,0.026101,-0.789053,1.218766,4.365891,-24.336279
746,1.053833,0.475685,-1.312907,-0.031723,0.010841,-0.813948,1.533478,4.491806,-27.546436
747,1.049196,0.492717,-1.279342,-0.052604,0.028509,-0.807524,2.225786,4.743636,-32.959579
748,1.04224,0.487851,-1.297415,-0.042967,0.014856,-0.802704,2.351701,5.121231,-37.428589
749,1.039921,0.492717,-1.299997,-0.050998,0.045376,-0.84527,2.477616,5.561858,-37.49147
750,1.039921,0.492717,-1.299997,-0.050195,0.027707,-0.818768,1.407564,4.806519,-34.21843
751,1.035284,0.465952,-1.310325,-0.076697,0.046178,-0.824388,1.596361,3.295839,-34.029633
752,1.030647,0.470819,-1.297415,-0.042164,0.032525,-0.825995,3.170073,6.631911,-26.853979
753,1.023691,0.475685,-1.292251,-0.038951,0.031723,-0.802704,1.092851,4.051179,-26.350468
754,1.014416,0.470819,-1.305161,-0.040558,0.025298,-0.789053,1.533478,4.177094,-27.294605
755,1.000504,0.478118,-1.281924,-0.054211,0.034934,-0.858119,1.218766,3.988296,-30.127018
756,1.021372,0.470819,-1.279342,-0.063848,0.00281,-0.821979,1.470596,3.484786,-32.455921
757,1.021372,0.470819,-1.279342,-0.05662,0.022887,-0.839648,2.100021,3.547668,-34.155399
758,1.026009,0.463519,-1.312907,-0.064651,0.029314,-0.843663,2.540499,5.058348,-36.358536
759,1.005141,0.468385,-1.299997,-0.065453,0.011645,-0.84527,1.344681,3.421754,-40.953308
760,1.00746,0.456219,-1.312907,-0.022889,0.008432,-0.821177,0.778139,6.254167,-49.073101
761,0.998185,0.456219,-1.297415,-0.094365,-0.001205,-0.825193,1.596361,5.373061,-58.325829
762,1.000504,0.441621,-1.307743,-0.073484,0.042967,-0.858119,2.036989,4.114211,-59.710442
763,1.000504,0.441621,-1.307743,-0.039754,0.030918,-0.858923,1.470596,5.624742,-56.374519
764,0.988911,0.446487,-1.320652,-0.112034,0.03654,-0.740866,0.337511,4.806519,-49.954205
765,0.995867,0.446487,-1.323234,-0.061437,0.043769,-0.79628,1.407564,5.561858,-49.450695
766,0.986592,0.434321,-1.305161,-0.031723,0.04136,-0.770581,2.100021,4.743636,-48.128963
767,0.979636,0.434321,-1.299997,-0.076697,0.054209,-0.777809,2.225786,5.121231,-49.765408
768,0.968042,0.419722,-1.299997,-0.035738,-0.002008,-0.784234,3.107041,6.191283,-52.220226
769,0.963405,0.422155,-1.294833,-0.021283,0.033329,-0.865347,2.414733,5.121231,-52.597969
770,0.963405,0.422155,-1.294833,-0.040558,0.037345,-0.800295,1.155883,2.540499,-52.409023
771,0.963405,0.409989,-1.320652,-0.019676,0.038951,-0.789053,3.358871,7.324219,-49.513729
772,0.968042,0.417289,-1.320652,-0.063044,0.014856,-0.813948,0.841171,3.925264,-52.472054
773,0.968042,0.417289,-1.312907,-0.016465,0.047784,-0.808326,0.778139,2.918243,-48.003048
774,0.963405,0.412422,-1.299997,-0.046982,0.042967,-0.826799,2.225786,5.310029,-47.751217
775,0.961086,0.412422,-1.305161,-0.064651,-0.017267,-0.850088,2.162904,5.435944,-51.087292
776,0.961086,0.412422,-1.305161,-0.054211,0.025298,-0.832419,2.540499,6.88374,-54.61216
777,0.9379,0.407556,-1.325816,-0.074288,0.010039,-0.810735,1.596361,4.114211,-61.158237
778,0.944856,0.407556,-1.34389,-0.013252,0.010841,-0.833224,2.288818,6.065369,-66.760185
779,0.944856,0.397823,-1.307743,-0.042164,-0.010843,-0.814753,2.603531,6.065369,-73.117462
780,0.935581,0.390524,-1.323234,0.06224,0.107214,-0.789053,2.603531,5.939454,-83.440247
781,0.926307,0.39539,-1.292251,0.067862,0.075893,-0.816357,4.995317,4.995317,-87.846222
782,0.921669,0.383224,-1.323234,-0.061437,-0.02048,-0.926384,1.974106,1.911074,-91.559891
783,0.921669,0.383224,-1.323234,-0.140142,-0.033329,-0.993042,4.428923,8.142591,-90.993347
784,0.910076,0.375925,-1.310325,-0.059029,0.061437,-0.846877,2.351701,9.653121,-79.978256
785,0.907757,0.363759,-1.323234,-0.014054,0.060633,-0.755321,0.841171,4.869551,-67.38961
786,0.900801,0.341861,-1.323234,-0.045376,0.084728,-0.804311,1.596361,2.666414,-55.052639
787,0.896164,0.351593,-1.307743,-0.06706,0.039754,-0.779416,2.414733,7.261335,-46.618282
788,0.889208,0.339427,-1.310325,-0.050195,0.022085,-0.853301,2.036989,4.869551,-44.289379
789,0.898483,0.339427,-1.307743,-0.004417,0.026903,-0.826799,1.407564,4.114211,-41.96048
790,0.898483,0.339427,-1.307743,-0.061437,0.037345,-0.844468,1.092851,3.232956,-41.016342
791,0.889208,0.339427,-1.33098,-0.03092,0.028509,-0.851694,1.659393,3.925264,-39.757492
792,0.879933,0.332128,-1.305161,-0.057422,0.008432,-0.820373,1.722276,5.435944,-41.96048
793,0.884571,0.336994,-1.31807,-0.078304,0.030918,-0.842057,0.966936,3.862381,-44.415295
794,0.875296,0.315096,-1.323234,-0.030116,0.053407,-0.728017,1.092851,6.631911,-44.604092
795,0.872977,0.319962,-1.325816,-0.040558,-0.010039,-0.872576,1.281649,3.484786,-44.415295
796,0.872977,0.319962,-1.325816,-0.045376,0.024494,-0.825995,2.729446,3.736466,-42.589905
797,0.884571,0.312662,-1.312907,-0.033329,0.03654,-0.828404,2.288818,5.561858,-42.52702
798,0.879933,0.307796,-1.33098,-0.034132,0.014856,-0.801902,1.029968,4.680604,-43.408127
799,0.884571,0.307796,-1.336144,-0.016465,0.040556,-0.771385,2.100021,6.757826,-39.128067
800,0.884571,0.298063,-1.307743,-0.034936,0.064651,-0.787447,1.281649,5.813688,-36.862045
801,0.882252,0.300496,-1.336144,-0.07509,0.01807,-0.869363,0.148714,1.533478,-32.141209
802,0.879933,0.288331,-1.315488,-0.091957,0.035738,-0.86856,1.533478,4.177094,-24.273396
803,0.879933,0.288331,-1.315488,-0.039754,0.028509,-0.80672,3.421754,7.261335,-19.804388
804,0.875296,0.290764,-1.315488,0.008432,0.029314,-0.794673,1.596361,4.365891,-21.692663
805,0.872977,0.285898,-1.320652,-0.050998,0.038147,-0.795478,0.337511,3.107041,-14.07653
806,0.861384,0.285898,-1.315488,-0.027707,0.045376,-0.818768,1.659393,3.358871,-14.391243
807,0.859065,0.29563,-1.312907,-0.017267,0.015661,-0.809933,1.848191,4.428923,-18.293709
808,0.854428,0.283464,-1.315488,-0.026905,0.012448,-0.788249,0.715256,3.232956,-16.279518
809,0.854428,0.283464,-1.315488,-0.068666,0.034934,-0.812342,1.344681,4.051179,-14.265328
810,0.866021,0.283464,-1.346472,-0.052604,0.028509,-0.819571,1.911074,4.303008,-13.887733
811,0.861384,0.271299,-1.320652,-0.050195,0.032525,-0.807524,2.100021,4.932433,-8.033961
812,0.856747,0.276165,-1.336144,-0.053407,0.052602,-0.830815,1.533478,3.988296,-8.348674
813,0.859065,0.283464,-1.325816,-0.057422,0.03654,-0.817162,1.659393,4.114211,-8.726269
814,0.870659,0.276165,-1.354217,-0.052604,0.014054,-0.808326,1.470596,4.554689,-10.048151
815,0.870659,0.281031,-1.323234,-0.081515,0.024494,-0.813948,1.722276,3.799498,-9.418726
816,0.870659,0.281031,-1.323234,-0.058226,0.029314,-0.821979,1.470596,4.365891,-6.900877
817,0.866021,0.288331,-1.315488,-0.050195,0.034934,-0.838846,1.911074,4.743636,-5.264431
818,0.863703,0.281031,-1.341308,-0.038951,0.03654,-0.835632,1.407564,3.736466,-1.110137
819,0.861384,0.271299,-1.328398,-0.0518,0.030116,-0.809933,1.281649,3.358871,0.589341
820,0.872977,0.266432,-1.338726,-0.046982,0.026101,-0.814753,1.281649,3.358871,0.148714
821,0.861384,0.273732,-1.33098,-0.040558,0.027707,-0.817162,2.036989,3.799498,0.589341
822,0.861384,0.273732,-1.33098,-0.048589,0.031723,-0.805115,1.533478,3.736466,-0.103116
823,0.866021,0.266432,-1.333562,-0.055013,0.030918,-0.799493,1.533478,3.736466,0.022799
824,0.866021,0.276165,-1.33098,-0.04618,0.028509,-0.793069,1.155883,3.673583,-1.991391
825,0.856747,0.271299,-1.325816,-0.049391,0.019676,-0.821979,1.470596,3.107041,0.337511
