Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
531,-0.88229,-0.008378,-0.630503,0.03375,-0.022052,-0.964822,-0.417838,-0.513443,-0.719514
532,-0.87999,-0.008378,-0.6462,0.037765,-0.026068,-0.976066,-0.103125,-0.261763,-0.656482
533,-0.884591,-0.013165,-0.617422,0.034552,-0.023659,-0.968837,-0.166008,-0.261763,-0.341769
534,-0.884591,-0.008378,-0.627886,0.03375,-0.035705,-0.971248,0.085822,-0.324646,-0.656482
535,-0.88229,-0.005984,-0.654048,0.05463,-0.026068,-0.975263,0.400534,-0.009933,-0.467684
536,-0.877689,-0.015559,-0.643584,0.029734,-0.050161,-0.980081,0.400534,0.115982,-0.216004
537,-0.877689,-0.015559,-0.643584,0.027326,-0.059798,-0.979279,4.051169,-0.954071,-1.034226
538,-0.886892,-0.017953,-0.640967,-0.044955,-0.041327,-1.06521,-4.697898,1.186034,-0.341769
539,-0.884591,-0.027528,-0.6462,0.047403,-0.033297,-0.925471,0.400534,-1.96124,-0.845429
540,-0.87999,-0.025134,-0.635735,0.031341,-0.022855,-0.98249,1.848182,0.493577,-0.404801
541,-0.889192,-0.025134,-0.635735,0.036963,-0.020446,-0.992932,-1.361975,-1.394698,-0.593599
542,-0.88229,-0.025134,-0.643584,0.048205,-0.02125,-0.950366,-2.620825,2.004257,-1.097109
543,-0.877689,-0.029922,-0.640967,0.046599,-0.026068,-0.98731,1.596353,-1.079985,-1.600768
544,-0.877689,-0.029922,-0.640967,0.049009,0.032559,-0.989719,0.77813,-0.639358,-4.433181
545,-0.88229,-0.025134,-0.614806,0.056236,-0.026068,-1.000159,-2.683708,4.773787,-3.237214
546,-0.891493,-0.022741,-0.633119,0.064267,-0.017235,-0.989719,1.848182,-2.024123,-8.461561
547,-0.893794,-0.027528,-0.640967,-0.031302,-0.038917,-0.957595,0.463417,-0.828156,-10.286953
548,-0.891493,-0.013165,-0.627886,0.050614,-0.028477,-0.955988,-0.984231,1.123002,-10.601665
549,-0.884591,-0.017953,-0.633119,0.041781,-0.043736,-0.98249,-2.872506,2.004257,-14.944759
550,-0.884591,-0.017953,-0.633119,0.045796,-0.02687,-0.964822,1.659384,-2.024123,-18.973139
551,-0.889192,-0.005984,-0.635735,0.041781,-0.024461,-0.949564,1.722267,-0.639358,-26.33744
552,-0.884591,-0.022741,-0.6462,0.037765,-0.030886,-0.980886,-1.047263,1.374832,-27.218697
553,-0.886892,-0.015559,-0.638351,0.042583,-0.05498,-0.976066,1.344672,-0.576475,-26.841101
554,-0.891493,-0.013165,-0.640967,0.043387,-0.038114,-0.944744,1.28164,-0.576475,-29.421686
555,-0.877689,-0.029922,-0.633119,0.039372,-0.026068,-1.005781,0.337502,-0.009933,-35.967762
556,-0.87999,-0.025134,-0.635735,0.055434,-0.033297,-0.966428,2.351692,-0.954071,-42.89159
557,-0.87999,-0.025134,-0.635735,0.058647,-0.061405,-0.970444,2.792319,-0.765273,-51.326092
558,-0.875389,-0.029922,-0.659281,0.038568,-0.005991,-0.985703,3.484776,-1.394698,-64.670082
559,-0.875389,-0.020347,-0.6462,0.04419,-0.035705,-0.969641,-0.354806,0.367662,-60.515793
560,-0.873088,-0.017953,-0.659281,0.031341,-0.000369,-0.993734,0.966927,-1.583496,-53.654995
561,-0.875389,-0.025134,-0.672362,0.016081,-0.038114,-0.970444,0.904044,-2.150038,-54.913845
562,-0.87999,-0.034709,-0.654048,0.061858,-0.015628,-0.98249,-0.543603,-1.520613,-54.78793
563,-0.87999,-0.034709,-0.654048,0.042583,-0.053374,-0.991325,1.407555,-0.891188,-53.403164
564,-0.866186,-0.037103,-0.669746,0.010459,0.013284,-0.97205,2.981117,-0.387677,-52.710857
565,-0.870787,-0.034709,-0.661897,0.038568,-0.030886,-0.968837,1.911214,-0.576475,-51.451859
566,-0.866186,-0.032316,-0.664513,0.055434,-0.03169,-0.986506,1.092842,-0.135848,-49.437668
567,-0.859284,-0.039497,-0.635735,0.029734,-0.009202,-0.974459,1.533469,-1.70941,-47.864105
568,-0.863885,-0.039497,-0.630503,0.034552,-0.009202,-0.963217,1.029959,-1.2059,-42.262165
569,-0.863885,-0.039497,-0.630503,0.017688,0.00204,-0.946351,0.400534,-0.639358,-42.89159
570,-0.859284,-0.04189,-0.659281,0.050614,-0.040523,-0.98731,0.715247,-1.646528,-46.038715
571,-0.868487,-0.039497,-0.677594,0.053025,-0.053374,-0.976066,1.974097,-1.394698,-50.822433
572,-0.866186,-0.04189,-0.664513,0.053827,-0.033297,-0.964822,0.337502,-0.765273,-52.459026
573,-0.861585,-0.044284,-0.656665,0.030537,-0.01643,-0.968035,0.841162,-0.576475,-45.849915
574,-0.859284,-0.051466,-0.640967,0.037765,0.005254,-0.996947,2.351692,-2.024123,-47.675308
575,-0.852382,-0.056253,-0.674978,0.028128,-0.000369,-0.992932,1.092842,-0.891188,-46.668289
576,-0.852382,-0.056253,-0.674978,0.038568,-0.001171,-0.980886,1.218757,-0.198731,-45.40929
577,-0.854683,-0.061041,-0.672362,0.031341,-0.026068,-0.98249,1.596353,-0.009933,-42.388077
578,-0.852382,-0.051466,-0.672362,0.03375,-0.014824,-1.008994,1.533469,-0.639358,-36.093678
579,-0.861585,-0.058647,-0.672362,0.019295,-0.018839,-0.967233,1.092842,-0.135848,-34.834827
580,-0.850082,-0.070616,-0.674978,0.032948,0.011678,-0.974459,0.526449,-0.576475,-38.359699
581,-0.850082,-0.063434,-0.664513,0.025719,-0.019644,-0.970444,0.715247,-0.261763,-36.471424
582,-0.850082,-0.063434,-0.664513,0.030537,-0.018839,-0.964822,0.526449,-0.135848,-36.59734
583,-0.850082,-0.070616,-0.638351,0.031341,-0.040523,-0.968035,0.77813,-0.198731,-35.590168
584,-0.859284,-0.068222,-0.656665,0.024915,-0.013217,-0.976066,0.966927,-0.70239,-39.618549
585,-0.84318,-0.063434,-0.654048,0.037765,-0.034901,-0.981688,0.463417,-1.331815,-39.807346
586,-0.854683,-0.068222,-0.654048,0.025719,-0.027674,-0.965626,0.77813,-1.394698,-42.95462
587,-0.850082,-0.065828,-0.654048,0.052221,-0.005186,-0.980081,0.463417,-1.646528,-45.535202
588,-0.859284,-0.063434,-0.672362,0.020899,-0.015628,-0.991325,1.092842,0.115982,-38.926239
589,-0.859284,-0.063434,-0.672362,0.03375,0.033362,-0.97687,2.162894,-2.024123,-32.757755
590,-0.847781,-0.070616,-0.664513,0.063465,-0.030083,-0.977672,0.400534,0.05295,-25.393303
591,-0.840879,-0.070616,-0.688059,0.039372,-0.029281,-0.981688,0.77813,-1.394698,-26.903984
592,-0.829376,-0.070616,-0.688059,0.045796,-0.028477,-0.976066,1.155874,-0.135848,-34.394199
593,-0.833977,-0.082585,-0.669746,0.063465,-0.01643,-0.978475,0.526449,-0.891188,-35.338337
594,-0.836278,-0.082585,-0.68021,0.027326,0.005254,-0.972855,0.400534,-0.828156,-30.491737
595,-0.836278,-0.082585,-0.68021,0.035356,-0.022855,-0.986506,0.589332,-0.576475,-28.540428
596,-0.838578,-0.075403,-0.677594,0.034552,-0.01643,-0.961611,0.463417,-0.513443,-32.505924
597,-0.833977,-0.07301,-0.667129,0.036963,-0.03169,-0.984901,0.211737,-0.576475,-31.121162
598,-0.833977,-0.070616,-0.656665,0.048205,-0.010808,-0.980886,0.966927,-1.2059,-28.729374
599,-0.831677,-0.082585,-0.672362,0.035356,-0.02125,-0.984901,0.274619,-0.891188,-27.029898
600,-0.840879,-0.084978,-0.674978,0.041781,-0.049358,-0.977672,0.274619,-0.198731,-27.470526
601,-0.840879,-0.084978,-0.674978,0.03375,-0.019644,-0.968837,0.589332,-1.268783,-26.463356
602,-0.833977,-0.089766,-0.659281,0.049812,-0.034099,-0.969641,0.463417,-0.009933,-27.092781
603,-0.827075,-0.089766,-0.664513,0.028128,-0.030886,-0.974459,0.966927,-0.891188,-24.952677
604,-0.829376,-0.087372,-0.659281,0.040174,0.005254,-0.97205,0.463417,-0.135848,-27.911003
605,-0.838578,-0.087372,-0.682826,0.056236,-0.038114,-0.977672,0.463417,-0.954071,-26.715185
606,-0.829376,-0.089766,-0.682826,0.036963,-0.008399,-0.993734,0.652215,-0.765273,-28.60346
607,-0.831677,-0.09216,-0.68021,0.048205,-0.030083,-0.964019,1.407555,0.241748,-31.058277
608,-0.831677,-0.09216,-0.68021,0.028128,-0.001975,-0.968837,0.715247,-0.954071,-37.793156
609,-0.829376,-0.101735,-0.667129,0.027326,-0.017235,-0.98731,-0.606635,0.556609,-42.388077
610,-0.815572,-0.099341,-0.669746,0.040174,-0.042934,-0.967233,1.848182,-1.268783,-41.003315
611,-0.820173,-0.101735,-0.667129,0.058647,-0.034099,-0.951973,1.911214,-0.261763,-42.89159
612,-0.831677,-0.094553,-0.651432,0.062662,-0.049358,-1.000963,1.407555,-1.96124,-44.654099
613,-0.824775,-0.094553,-0.674978,0.013673,0.014891,-0.970444,-0.103125,2.06714,-38.611526
614,-0.824775,-0.094553,-0.674978,0.02331,-0.009202,-0.978475,2.477607,-1.96124,-31.121162
615,-0.824775,-0.094553,-0.661897,0.055434,-0.040523,-0.968837,0.652215,0.367662,-28.666346
616,-0.817873,-0.094553,-0.648816,0.03375,-0.030083,-0.984901,-0.228891,-0.072965,-32.443043
617,-0.817873,-0.106522,-0.6462,0.056236,-0.058192,-0.991325,0.77813,-1.268783,-37.919071
618,-0.815572,-0.104128,-0.6462,0.032143,0.00204,-0.980081,1.029959,-0.954071,-37.163731
619,-0.813272,-0.099341,-0.651432,0.035356,-0.022052,-0.964019,0.715247,0.178865,-37.478443
620,-0.815572,-0.108916,-0.656665,0.039372,-0.017235,-0.947155,0.274619,-0.513443,-41.380909
621,-0.815572,-0.108916,-0.656665,0.043387,-0.025266,-0.961611,1.470587,-0.954071,-50.696667
622,-0.813272,-0.104128,-0.68021,0.047403,-0.020446,-0.985703,0.966927,-1.394698,-55.228558
623,-0.815572,-0.108916,-0.688059,0.053025,-0.017235,-0.971248,0.148705,-1.772442,-50.822433
624,-0.80637,-0.113704,-0.685443,0.031341,-0.036508,-0.947958,1.659384,-0.198731,-40.247974
625,-0.80637,-0.118491,-0.677594,0.046599,-0.022052,-0.989719,1.344672,-1.2059,-29.484715
626,-0.810971,-0.108916,-0.659281,0.032948,-0.032492,-0.968035,-0.795433,0.871322,-22.120264
627,-0.810971,-0.108916,-0.659281,0.005642,-0.022855,-0.977672,0.02279,-0.261763,-18.595394
628,-0.80867,-0.11131,-0.643584,0.048205,-0.029281,-0.979279,1.092842,-1.268783,-29.736397
629,-0.804069,-0.123279,-0.674978,0.029734,-0.026068,-0.957595,-0.103125,0.430694,-36.534306
630,-0.810971,-0.120885,-0.703756,0.039372,-0.004384,-0.977672,0.841162,-0.261763,-41.129227
631,-0.804069,-0.128066,-0.688059,0.044994,-0.044539,-0.970444,2.603522,-0.828156,-57.242748
632,-0.801769,-0.123279,-0.693291,0.038568,-0.024461,-0.981688,1.974097,-0.639358,-66.87307
633,-0.801769,-0.123279,-0.693291,0.05704,-0.018037,-0.988917,1.092842,-0.198731,-73.230347
634,-0.799468,-0.123279,-0.664513,0.027326,-0.041327,-0.978475,2.540639,-3.031292,-86.259628
635,-0.801769,-0.128066,-0.695907,0.053827,-0.072649,-1.000159,2.477607,-1.583496,-82.231247
636,-0.792566,-0.135247,-0.68021,0.061858,-0.048554,-0.962413,1.785299,-2.024123,-71.153275
637,-0.794867,-0.152004,-0.682826,0.01849,0.043802,-0.950366,1.28164,-1.520613,-60.012276
638,-0.797167,-0.152004,-0.667129,0.037765,-0.008399,-0.996947,1.155874,0.05295,-46.164627
639,-0.787965,-0.144823,-0.685443,0.015279,-0.022052,-0.959202,1.533469,-2.212921,-42.513992
640,-0.787965,-0.144823,-0.685443,0.059449,-0.038114,-0.971248,-0.354806,0.241748,-34.897861
641,-0.790265,-0.156791,-0.698524,0.036159,-0.045343,-0.993734,1.029959,-1.646528,-36.282475
642,-0.797167,-0.154398,-0.674978,0.032948,-0.02687,-0.970444,1.659384,-0.891188,-48.682476
643,-0.785664,-0.166366,-0.682826,0.034552,-0.017235,-0.974459,1.344672,0.556609,-59.256939
644,-0.794867,-0.159185,-0.688059,0.06748,-0.071042,-1.00819,1.28164,-2.275953,-62.655895
645,-0.77186,-0.175942,-0.669746,0.037765,-0.039721,-0.971248,1.848182,-1.079985,-66.243645
646,-0.77186,-0.175942,-0.669746,0.004837,-0.014824,-0.994537,1.974097,-1.835325,-65.047676
647,-0.781063,-0.178335,-0.682826,0.028128,-0.046145,-0.943942,1.407555,0.241748,-58.942226
648,-0.77186,-0.178335,-0.690675,0.01849,0.006056,-0.975263,1.218757,-0.261763,-53.151337
649,-0.781063,-0.183123,-0.682826,0.043387,-0.053374,-1.005781,1.974097,-2.590665,-42.325047
650,-0.776462,-0.173548,-0.70114,0.02893,-0.008399,-0.957595,-0.228891,1.56363,-31.058277
651,-0.77186,-0.175942,-0.685443,0.05704,-0.037312,-0.978475,2.100012,-0.261763,-30.051107
652,-0.77186,-0.175942,-0.685443,0.074709,-0.066223,-0.961611,1.28164,-0.954071,-38.233784
653,-0.764959,-0.180729,-0.690675,0.03375,-0.022052,-0.967233,-0.166008,0.997087,-47.990021
654,-0.77186,-0.171154,-0.682826,0.061056,-0.022855,-0.97205,2.603522,-0.954071,-54.28442
655,-0.76956,-0.180729,-0.677594,0.059449,-0.047752,-0.981688,1.470587,-1.2059,-54.28442
656,-0.767259,-0.173548,-0.674978,0.048205,0.00204,-0.993734,0.148705,-1.2059,-50.948349
657,-0.755756,-0.18791,-0.688059,0.020899,-0.023659,-0.960806,1.344672,-2.905378,-36.974934
658,-0.764959,-0.195092,-0.68021,0.034552,-0.003582,-0.95358,1.029959,-1.96124,-28.729374
659,-0.764959,-0.195092,-0.68021,0.013673,-0.012415,-0.971248,-0.166008,-0.70239,-21.616753
660,-0.760357,-0.192698,-0.688059,0.027326,-0.009202,-0.968035,0.400534,0.178865,-21.742668
661,-0.751155,-0.202273,-0.667129,0.040979,-0.030886,-0.965626,0.463417,0.430694,-19.854244
662,-0.748854,-0.190304,-0.682826,0.030537,-0.022052,-0.988112,0.337502,-1.2059,-16.329523
663,-0.755756,-0.18791,-0.690675,0.05704,-0.054176,-0.955988,0.337502,-0.198731,-21.23901
664,-0.758057,-0.192698,-0.651432,0.065071,-0.044539,-1.008994,0.337502,0.304779,-27.029898
665,-0.758057,-0.192698,-0.651432,0.038568,-0.019644,-0.975263,-0.166008,-3.22009,-27.785238
666,-0.755756,-0.185517,-0.682826,0.057843,-0.04213,-0.964019,-0.795433,0.682375,-28.666346
667,-0.758057,-0.192698,-0.688059,0.027326,-0.007597,-1.002569,-1.110146,-0.828156,-27.848122
668,-0.760357,-0.192698,-0.693291,0.036159,-0.018839,-0.976066,0.526449,-1.583496,-18.973139
669,-0.755756,-0.199879,-0.695907,0.053025,-0.036508,-0.960004,0.463417,0.241748,-19.602564
670,-0.748854,-0.202273,-0.654048,0.032143,-0.018839,-0.995341,0.211737,-0.135848,-17.021832
671,-0.748854,-0.202273,-0.711605,0.024915,-0.025266,-0.955186,0.085822,-0.828156,-16.077694
672,-0.748854,-0.202273,-0.711605,0.052221,-0.020446,-0.977672,0.274619,0.430694,-19.161936
673,-0.751155,-0.204667,-0.664513,0.049812,-0.020446,-1.003372,0.841162,-1.2059,-18.973139
674,-0.755756,-0.199879,-0.674978,0.042583,-0.030886,-0.961611,0.589332,-0.261763,-23.379114
675,-0.762658,-0.202273,-0.68021,0.036159,-0.008399,-0.958397,-0.354806,-0.009933,-28.981056
676,-0.748854,-0.199879,-0.682826,0.012868,-0.003582,-0.979279,1.28164,-0.324646,-32.380013
677,-0.748854,-0.204667,-0.664513,0.074709,-0.038917,-0.964822,0.085822,2.633682,-31.121162
678,-0.748854,-0.204667,-0.664513,0.061056,-0.03169,-1.001765,0.77813,-1.898208,-28.792259
679,-0.753455,-0.207061,-0.672362,0.069889,-0.049358,-0.947958,1.155874,-1.142868,-30.302937
680,-0.746553,-0.202273,-0.656665,0.037765,-0.005991,-0.981688,0.400534,0.745407,-31.309959
681,-0.739652,-0.211848,-0.656665,0.06748,-0.032492,-0.990521,1.155874,-1.70941,-26.841101
682,-0.739652,-0.204667,-0.690675,0.057843,-0.020446,-0.950366,0.715247,0.80829,-29.421686
683,-0.73505,-0.214242,-0.651432,0.066678,-0.023659,-1.011403,1.029959,-0.954071,-33.38718
684,-0.73505,-0.214242,-0.651432,0.042583,-0.02687,-0.983294,1.218757,-1.96124,-34.708912
685,-0.73275,-0.204667,-0.643584,0.037765,-0.010006,-0.991325,-0.166008,-0.45056,-37.919071
686,-0.730449,-0.202273,-0.68021,0.025719,-0.001975,-0.966428,1.029959,-1.583496,-39.052006
687,-0.739652,-0.216636,-0.640967,0.049812,-0.030886,-0.993734,0.904044,-0.45056,-41.066196
688,-0.728148,-0.219029,-0.651432,0.019295,0.010071,-0.98249,1.911214,-2.024123,-39.177921
689,-0.723547,-0.214242,-0.651432,0.047403,-0.008399,-0.973657,-0.228891,0.241748,-39.240952
690,-0.730449,-0.216636,-0.651432,0.029734,-0.02687,-0.996947,0.463417,-0.828156,-34.960743
691,-0.730449,-0.216636,-0.651432,0.027326,-0.015628,-0.984097,0.274619,-1.394698,-33.261265
692,-0.723547,-0.214242,-0.656665,0.040979,-0.025266,-0.984097,0.463417,-1.394698,-27.659323
693,-0.718946,-0.221423,-0.648816,0.02893,-0.040523,-0.965626,0.904044,-0.072965,-26.274559
694,-0.723547,-0.228604,-0.669746,0.020097,-0.018839,-0.965626,0.589332,0.304779,-31.687704
695,-0.718946,-0.226211,-0.648816,0.057843,-0.028477,-0.973657,-0.040093,0.871322,-34.457233
696,-0.721246,-0.221423,-0.640967,0.042583,-0.018839,-1.013009,1.470587,-1.96124,-41.947453
697,-0.721246,-0.221423,-0.640967,0.032143,-0.026068,-0.952775,1.785299,-1.079985,-49.75238
698,-0.716645,-0.233392,-0.659281,-0.003194,-0.002777,-0.951973,1.407555,-0.70239,-52.144314
699,-0.707443,-0.240573,-0.656665,0.008051,-0.034099,-0.949564,1.029959,-0.891188,-52.899654
700,-0.714345,-0.235786,-0.659281,0.021704,-0.047752,-0.959202,0.589332,0.997087,-55.354473
701,-0.709743,-0.240573,-0.648816,0.027326,0.00204,-0.974459,2.03698,-1.772442,-52.333115
702,-0.69824,-0.233392,-0.643584,0.020899,-0.014824,-1.000963,1.533469,-1.331815,-46.227661
703,-0.69824,-0.233392,-0.643584,0.02331,-0.030083,-0.985703,2.225926,-1.583496,-52.144314
704,-0.69594,-0.235786,-0.669746,0.020097,-0.006793,-0.986506,1.974097,-1.394698,-56.739239
705,-0.689038,-0.247754,-0.6462,0.047403,-0.03169,-0.93832,0.841162,2.444884,-54.032589
706,-0.684437,-0.233392,-0.638351,0.025719,-0.029281,-0.993734,1.28164,-2.653548,-50.193008
707,-0.677535,-0.242967,-0.617422,0.06748,-0.029281,-0.978475,1.344672,-1.142868,-47.171799
708,-0.675234,-0.245361,-0.656665,0.031341,-0.001975,-1.011403,1.974097,-1.583496,-47.927139
709,-0.677535,-0.247754,-0.661897,0.049812,0.010071,-0.98731,1.722267,-2.275953,-48.934158
710,-0.677535,-0.247754,-0.661897,0.044994,-0.035705,-0.955186,1.155874,-0.828156,-51.326092
711,-0.675234,-0.245361,-0.612189,0.032143,-0.025266,-0.994537,1.911214,-3.786632,-55.54327
712,-0.670633,-0.247754,-0.640967,0.026521,-0.024461,-0.925471,0.148705,-1.772442,-57.998089
713,-0.663731,-0.259723,-0.638351,0.024112,0.014891,-0.970444,1.785299,-0.072965,-64.544167
714,-0.654528,-0.25733,-0.62527,0.02331,-0.009202,-0.963217,1.848182,-0.324646,-61.963436
715,-0.656829,-0.264511,-0.638351,0.011264,-0.013217,-1.000963,0.966927,-0.324646,-53.969707
716,-0.656829,-0.264511,-0.638351,0.016884,-0.014021,-0.939122,1.722267,-2.212921,-51.326092
717,-0.652228,-0.269298,-0.659281,0.065874,-0.007597,-0.999356,0.652215,2.004257,-53.717876
718,-0.649927,-0.266905,-0.640967,0.040979,0.001238,-0.999356,1.722267,-3.534803,-50.696667
719,-0.645326,-0.269298,-0.643584,0.047403,-0.006793,-0.960806,0.652215,0.619492,-39.429752
720,-0.638424,-0.25733,-0.609573,0.042583,-0.029281,-1.000963,1.407555,-0.70239,-41.947453
721,-0.631522,-0.266905,-0.604341,0.053025,-0.030886,-0.994537,0.966927,-2.71658,-48.052902
722,-0.633823,-0.264511,-0.604341,0.036159,-0.005991,-0.952775,1.28164,-0.387677,-51.640804
723,-0.633823,-0.264511,-0.604341,0.02331,-0.044539,-1.00819,1.470587,-1.835325,-58.942226
724,-0.629221,-0.266905,-0.622654,-0.000785,-0.017235,-0.951171,0.966927,-0.828156,-60.389877
725,-0.636123,-0.274086,-0.622654,-0.011224,0.012482,-0.971248,1.533469,-0.828156,-50.948349
726,-0.617718,-0.27648,-0.622654,0.011264,0.009269,-0.943942,0.274619,-0.324646,-39.366718
727,-0.610816,-0.278873,-0.630503,-0.0305,0.018907,-0.959202,0.589332,1.374832,-31.498907
728,-0.615418,-0.262117,-0.62527,0.057843,-0.002777,-0.955988,-1.047263,2.004257,-23.064402
729,-0.615418,-0.262117,-0.62527,0.006444,-0.025266,-1.017827,0.652215,-1.96124,-17.840054
730,-0.603914,-0.281267,-0.622654,0.032143,-0.008399,-0.921456,-0.73255,0.367662,-18.532511
731,-0.599313,-0.274086,-0.620038,0.069889,-0.012415,-1.03148,-0.921348,2.193055,-17.021832
732,-0.592411,-0.27648,-0.622654,0.062662,-0.033297,-1.048346,0.841162,-3.849515,-21.868435
733,-0.58781,-0.27648,-0.606957,0.029734,-0.034099,-0.94876,1.092842,-1.142868,-30.680534
734,-0.594712,-0.278873,-0.617422,0.061858,-0.059798,-0.980081,0.337502,-0.324646,-33.89069
735,-0.594712,-0.278873,-0.617422,0.037765,-0.027674,-0.985703,1.533469,-3.597686,-51.011379
736,-0.590111,-0.27648,-0.620038,0.085149,0.030953,-0.97687,0.148705,2.696565,-48.871277
737,-0.597013,-0.293236,-0.580795,-0.005602,-0.038114,-1.02104,2.477607,-1.96124,-43.898758
738,-0.580908,-0.293236,-0.59126,0.024112,0.014087,-0.939927,0.652215,-1.70941,-48.808243
739,-0.578608,-0.290842,-0.599108,-0.045757,0.026937,-0.972855,1.344672,-0.954071,-38.485615
740,-0.569405,-0.283661,-0.578179,0.114061,0.010071,-0.970444,-0.228891,-0.639358,-19.665447
741,-0.567104,-0.290842,-0.572946,-0.012027,0.018102,-1.015418,1.596353,-2.842346,-27.155813
742,-0.567104,-0.290842,-0.572946,-0.051379,-0.048554,-0.92306,-0.669518,1.123002,-29.736397
743,-0.569405,-0.286055,-0.588643,0.045796,0.019709,-0.973657,0.966927,0.619492,-34.079487
744,-0.574006,-0.286055,-0.599108,0.049812,-0.046145,-1.025056,0.463417,-1.017102,-15.700098
745,-0.567104,-0.290842,-0.567714,0.062662,-0.030083,-1.004174,0.77813,-3.660718,-18.280682
746,-0.557902,-0.283661,-0.586027,-0.020862,-0.003582,-0.961611,0.841162,-1.268783,-20.483669
747,-0.567104,-0.288449,-0.580795,-0.027286,-0.010006,-0.969641,1.155874,0.178865,-30.365822
748,-0.567104,-0.288449,-0.580795,0.089967,0.018102,-0.996947,0.085822,-2.338835,-36.723103
749,-0.564804,-0.290842,-0.59126,0.017688,-0.024461,-0.986506,1.659384,-0.891188,-36.660221
750,-0.555601,-0.288449,-0.586027,0.007248,-0.019644,-0.943138,1.029959,1.060119,-37.100849
751,-0.567104,-0.288449,-0.578179,0.036963,-0.010808,-0.967233,0.085822,0.871322,-39.933262
752,-0.551,-0.283661,-0.562482,0.038568,0.000434,-1.021843,1.407555,-1.2059,-40.37389
753,-0.541798,-0.293236,-0.596492,0.049812,0.012482,-0.950366,1.722267,-2.087155,-39.681431
754,-0.539497,-0.286055,-0.557249,0.007248,-0.018037,-0.960004,0.77813,2.004257,-41.318027
755,-0.539497,-0.286055,-0.557249,0.014475,-0.011613,-0.972855,0.337502,0.493577,-38.296665
756,-0.541798,-0.288449,-0.59126,0.036963,-0.014021,-0.964822,1.029959,-0.891188,-31.309959
757,-0.534896,-0.286055,-0.559866,0.042583,0.002845,-0.972855,0.652215,-0.072965,-26.33744
758,-0.532595,-0.286055,-0.583411,0.039372,-0.026068,-1.013009,0.715247,-1.142868,-23.190315
759,-0.523393,-0.283661,-0.549401,0.01849,-0.023659,-0.949564,0.400534,-0.70239,-19.350735
760,-0.530295,-0.29563,-0.559866,0.026521,-0.022052,-0.959202,-0.291923,0.05295,-16.329523
761,-0.530295,-0.29563,-0.559866,0.036963,-0.024461,-0.977672,0.841162,-0.135848,-18.091885
762,-0.516491,-0.293236,-0.554633,0.024112,-0.011613,-0.98731,0.337502,-1.079985,-14.567015
763,-0.530295,-0.290842,-0.562482,0.036159,-0.007597,-0.968837,0.148705,0.493577,-12.741622
764,-0.521092,-0.290842,-0.583411,0.022506,-0.018037,-0.973657,0.085822,-0.324646,-13.182249
765,-0.530295,-0.293236,-0.557249,0.02331,-0.010808,-0.988917,-0.543603,-1.2059,-11.168059
766,-0.534896,-0.290842,-0.559866,0.036159,-0.010808,-0.978475,-0.669518,0.05295,-10.979261
767,-0.534896,-0.290842,-0.559866,0.004035,-0.014824,-0.962413,-0.543603,-0.072965,-12.238111
768,-0.527994,-0.29563,-0.572946,0.063465,-0.030083,-0.971248,-0.291923,0.304779,-14.063503
769,-0.527994,-0.293236,-0.57033,0.028128,-0.019644,-1.002569,0.148705,0.05295,-14.881727
770,-0.523393,-0.288449,-0.586027,0.035356,0.039786,-0.985703,1.470587,-2.71658,-19.602564
771,-0.525693,-0.288449,-0.557249,0.008051,-0.005186,-0.967233,-0.543603,1.248917,-16.45529
772,-0.507288,-0.27648,-0.538936,0.049812,-0.020446,-0.988917,0.148705,0.241748,-16.958948
773,-0.51419,-0.293236,-0.559866,0.009657,-0.012415,-1.002569,0.337502,-1.457581,-17.840054
774,-0.51419,-0.293236,-0.559866,0.024915,-0.019644,-0.958397,0.02279,-0.45056,-15.322353
775,-0.509589,-0.288449,-0.567714,0.031341,-0.011613,-0.983294,0.211737,0.493577,-14.630047
776,-0.511889,-0.298024,-0.580795,0.024112,-0.013217,-0.984097,0.400534,-1.268783,-13.182249
777,-0.516491,-0.302811,-0.586027,0.035356,-0.03169,-0.952775,0.211737,-0.324646,-15.196441
778,-0.504988,-0.293236,-0.562482,0.005642,-0.060601,-0.946351,-0.103125,-0.513443,-14.881727
779,-0.51419,-0.293236,-0.559866,0.049009,0.00686,-0.98731,0.211737,-0.45056,-20.168957
780,-0.51419,-0.293236,-0.559866,0.016884,-0.015628,-1.000159,0.526449,-2.150038,-20.987328
781,-0.500386,-0.288449,-0.565098,0.027326,-0.002777,-0.935107,-0.040093,0.493577,-24.197336
782,-0.502687,-0.288449,-0.549401,0.006444,-0.011613,-0.996143,-0.166008,1.374832,-25.833931
783,-0.495785,-0.290842,-0.525855,0.010459,-0.039721,-1.00819,1.596353,-2.401867,-27.785238
784,-0.502687,-0.286055,-0.552017,0.053827,-0.013217,-0.943138,-0.354806,1.815459,-28.729374
785,-0.493484,-0.29563,-0.562482,0.040979,-0.014021,-1.015418,0.526449,-0.387677,-24.071571
786,-0.493484,-0.29563,-0.562482,0.047403,-0.050161,-0.988112,0.400534,-2.150038,-23.316231
787,-0.488883,-0.290842,-0.565098,-0.028893,-0.010808,-0.95358,-0.040093,-1.331815,-25.959846
788,-0.484282,-0.300417,-0.583411,0.047403,-0.020446,-0.939927,-0.291923,1.815459,-26.966866
